     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.76900D+03  0.9980577      0.9980341       236.941      -262.266     -0.454650E-02  -236.951       262.265      0.376507E-02  0.307482     -0.338337     -0.638076E-05 -0.307491      0.338334      0.471067E-05   706.899      -2.40369       1.32462      0.400874E-02  0.247173E-01  0.246764E-01  0.594873       1.78462      0.780295      0.455637      0.455642               NaN
 0.77300D+03  0.9980556      0.9980304       238.171      -263.618     -0.457041E-02  -238.180       263.618      0.377845E-02  0.307476     -0.338331     -0.619522E-05 -0.307486      0.338328      0.495080E-05   710.554      -2.40369       1.32466      0.401452E-02  0.247136E-01  0.246697E-01  0.596937       1.79081      0.780371      0.455637      0.455641               NaN
 0.77699D+03  0.9980571      0.9980293       239.398      -264.968     -0.460130E-02  -239.407       264.968      0.380122E-02  0.307470     -0.338325     -0.630366E-05 -0.307480      0.338322      0.491695E-05   714.204      -2.40369       1.32455      0.401419E-02  0.247150E-01  0.246686E-01  0.598994       1.78321      0.780118      0.455636      0.455641               NaN
 0.78101D+03  0.9980579      0.9980294       240.632      -266.327     -0.461836E-02  -240.642       266.327      0.381638E-02  0.307465     -0.338320     -0.623248E-05 -0.307476      0.338316      0.483716E-05   717.875      -2.40369       1.32469      0.401324E-02  0.247180E-01  0.246713E-01  0.601060       1.78936      0.780448      0.455636      0.455642               NaN
 0.78501D+03  0.9980571      0.9980303       241.863      -267.680     -0.462752E-02  -241.872       267.680      0.382977E-02  0.307461     -0.338314     -0.599972E-05 -0.307471      0.338310      0.487762E-05   721.533      -2.40369       1.32483      0.401316E-02  0.247172E-01  0.246733E-01  0.589250       1.78162      0.780801      0.455636      0.455642               NaN
 0.78901D+03  0.9980547      0.9980318       243.092      -269.033     -0.463550E-02  -243.102       269.033      0.383300E-02  0.307455     -0.338308     -0.639037E-05 -0.307465      0.338304      0.470786E-05   725.190      -2.40369       1.32481      0.401399E-02  0.247126E-01  0.246767E-01  0.591254       1.78767      0.780750      0.455636      0.455641               NaN
 0.79300D+03  0.9980526      0.9980281       244.320      -270.384     -0.456490E-02  -244.329       270.384      0.387455E-02  0.307451     -0.338302     -0.617105E-05 -0.307460      0.338298      0.460703E-05   728.840      -2.40368       1.32482      0.401983E-02  0.247105E-01  0.246684E-01  0.593251       1.79371      0.780773      0.455636      0.455641               NaN
 0.79701D+03  0.9980537      0.9980265       245.552      -271.740     -0.460421E-02  -245.561       271.740      0.388258E-02  0.307446     -0.338297     -0.605517E-05 -0.307454      0.338293      0.455207E-05   732.504      -2.40368       1.32473      0.402033E-02  0.247153E-01  0.246680E-01  0.595252       1.79976      0.780549      0.455637      0.455641               NaN
 0.80100D+03  0.9980513      0.9980263       246.780      -273.091     -0.460110E-02  -246.790       273.091      0.388296E-02  0.307440     -0.338291     -0.602200E-05 -0.307449      0.338287      0.448443E-05   736.156      -2.40368       1.32476      0.402299E-02  0.247125E-01  0.246700E-01  0.597243       1.79173      0.780617      0.455636      0.455640               NaN
 0.80499D+03  0.9980506      0.9980243       248.006      -274.441     -0.461234E-02  -248.016       274.440      0.391723E-02  0.307436     -0.338286     -0.606098E-05 -0.307445      0.338282      0.451291E-05   739.803      -2.40368       1.32496      0.402565E-02  0.247100E-01  0.246670E-01  0.599227       1.78358      0.781100      0.455637      0.455640               NaN
 0.80900D+03  0.9980518      0.9980216       249.239      -275.797     -0.465475E-02  -249.249       275.797      0.395562E-02  0.307431     -0.338281     -0.601933E-05 -0.307439      0.338276      0.492904E-05   743.470      -2.40368       1.32473      0.402717E-02  0.247110E-01  0.246620E-01  0.601220       1.78951      0.780542      0.455637      0.455640               NaN
 0.81301D+03  0.9980532      0.9980205       250.470      -277.152     -0.467820E-02  -250.480       277.151      0.396601E-02  0.307426     -0.338276     -0.612435E-05 -0.307434      0.338271      0.481398E-05   747.130      -2.40368       1.32466      0.402680E-02  0.247155E-01  0.246631E-01  0.589012       1.80962      0.780370      0.455637      0.455639               NaN
 0.81700D+03  0.9980504      0.9980233       251.698      -278.503     -0.468577E-02  -251.708       278.503      0.398365E-02  0.307421     -0.338271     -0.612431E-05 -0.307429      0.338266      0.490046E-05   750.781      -2.40367       1.32459      0.402686E-02  0.247115E-01  0.246690E-01  0.590943       1.78707      0.780211      0.455637      0.455640               NaN
 0.82100D+03  0.9980490      0.9980207       252.929      -279.857     -0.471193E-02  -252.938       279.856      0.400060E-02  0.307417     -0.338265     -0.616692E-05 -0.307424      0.338261      0.498870E-05   754.441      -2.40367       1.32460      0.403082E-02  0.247112E-01  0.246640E-01  0.592875       1.79291      0.780230      0.455637      0.455640               NaN
 0.82500D+03  0.9980468      0.9980201       254.158      -281.209     -0.473471E-02  -254.167       281.209      0.400388E-02  0.307411     -0.338260     -0.611401E-05 -0.307419      0.338256      0.476796E-05   758.095      -2.40367       1.32443      0.403364E-02  0.247077E-01  0.246605E-01  0.594802       1.79874      0.779830      0.455636      0.455640               NaN
 0.82900D+03  0.9980468      0.9980196       255.386      -282.561     -0.474365E-02  -255.396       282.560      0.403656E-02  0.307407     -0.338255     -0.595363E-05 -0.307415      0.338251      0.469440E-05   761.748      -2.40367       1.32444      0.403415E-02  0.247078E-01  0.246615E-01  0.596724       1.79017      0.779839      0.455637      0.455640               NaN
 0.83300D+03  0.9980467      0.9980182       256.616      -283.914     -0.475463E-02  -256.626       283.914      0.407902E-02  0.307402     -0.338249     -0.584678E-05 -0.307410      0.338246      0.440009E-05   765.406      -2.40367       1.32444      0.403569E-02  0.247079E-01  0.246603E-01  0.598646       1.79594      0.779856      0.455636      0.455640               NaN
 0.83700D+03  0.9980452      0.9980150       257.846      -285.268     -0.476870E-02  -257.856       285.267      0.410149E-02  0.307398     -0.338244     -0.588605E-05 -0.307405      0.338241      0.450023E-05   769.063      -2.40366       1.32443      0.404029E-02  0.247054E-01  0.246565E-01  0.600564       1.80169      0.779819      0.455636      0.455640               NaN
 0.84101D+03  0.9980437      0.9980174       259.078      -286.624     -0.479036E-02  -259.088       286.623      0.412761E-02  0.307394     -0.338239     -0.591570E-05 -0.307400      0.338236      0.477270E-05   772.727      -2.40366       1.32438      0.403941E-02  0.247025E-01  0.246576E-01  0.602484       1.80745      0.779711      0.455637      0.455640               NaN
 0.84500D+03  0.9980404      0.9980193       260.306      -287.975     -0.481135E-02  -260.316       287.974      0.413993E-02  0.307389     -0.338234     -0.596919E-05 -0.307396      0.338232      0.470298E-05   776.379      -2.40366       1.32441      0.404094E-02  0.246977E-01  0.246627E-01  0.589830       1.79862      0.779774      0.455636      0.455640               NaN
 0.84900D+03  0.9980382      0.9980168       261.534      -289.326     -0.479466E-02  -261.544       289.325      0.413127E-02  0.307385     -0.338229     -0.577039E-05 -0.307392      0.338226      0.449301E-05   780.031      -2.40366       1.32453      0.404554E-02  0.246951E-01  0.246605E-01  0.591690       1.80429      0.780065      0.455636      0.455640               NaN
 0.85300D+03  0.9980395      0.9980130       262.766      -290.681     -0.477983E-02  -262.776       290.681      0.415255E-02  0.307380     -0.338224     -0.570683E-05 -0.307387      0.338221      0.457781E-05   783.693      -2.40366       1.32446      0.404806E-02  0.246974E-01  0.246525E-01  0.593553       1.80997      0.779902      0.455636      0.455640               NaN
 0.85701D+03  0.9980395      0.9980119       263.996      -292.034     -0.482521E-02  -264.006       292.034      0.418780E-02  0.307376     -0.338220     -0.596702E-05 -0.307383      0.338217      0.480973E-05   787.351      -2.40365       1.32438      0.404910E-02  0.246991E-01  0.246503E-01  0.595411       1.80093      0.779702      0.455636      0.455640               NaN
 0.86100D+03  0.9980403      0.9980136       265.224      -293.386     -0.485268E-02  -265.234       293.386      0.420167E-02  0.307372     -0.338215     -0.602229E-05 -0.307379      0.338213      0.450240E-05   791.004      -2.40365       1.32438      0.404666E-02  0.247029E-01  0.246526E-01  0.597263       1.80654      0.779690      0.455637      0.455640               NaN
 0.86499D+03  0.9980399      0.9980083       266.451      -294.736     -0.485014E-02  -266.461       294.736      0.421639E-02  0.307368     -0.338210     -0.543190E-05 -0.307375      0.338208      0.457015E-05   794.652      -2.40365       1.32448      0.405235E-02  0.247030E-01  0.246467E-01  0.599110       1.81212      0.779935      0.455636      0.455640               NaN
 0.86900D+03  0.9980413      0.9980104       267.682      -296.091     -0.486376E-02  -267.692       296.090      0.424189E-02  0.307363     -0.338205     -0.572812E-05 -0.307370      0.338204      0.468348E-05   798.314      -2.40365       1.32423      0.404887E-02  0.247046E-01  0.246490E-01  0.600961       1.80288      0.779339      0.455636      0.455641               NaN
 0.87300D+03  0.9980375      0.9980095       268.912      -297.444     -0.485935E-02  -268.922       297.444      0.426192E-02  0.307359     -0.338201     -0.578014E-05 -0.307366      0.338200      0.473709E-05   801.971      -2.40364       1.32424      0.405361E-02  0.246987E-01  0.246502E-01  0.602808       1.80842      0.779358      0.455636      0.455641               NaN
 0.87699D+03  0.9980365      0.9980113       270.139      -298.794     -0.489221E-02  -270.149       298.793      0.427157E-02  0.307355     -0.338196     -0.608114E-05 -0.307362      0.338195      0.447748E-05   805.619      -2.40364       1.32444      0.405279E-02  0.246980E-01  0.246505E-01  0.589716       1.79901      0.779834      0.455636      0.455641               NaN
 0.88099D+03  0.9980356      0.9980095       271.368      -300.146     -0.491527E-02  -271.378       300.146      0.433296E-02  0.307352     -0.338191     -0.599485E-05 -0.307358      0.338190      0.470367E-05   809.274      -2.40364       1.32458      0.405550E-02  0.246972E-01  0.246503E-01  0.591510       1.80448      0.780165      0.455636      0.455641               NaN
 0.88500D+03  0.9980372      0.9980068       272.601      -301.503     -0.491897E-02  -272.611       301.503      0.433445E-02  0.307347     -0.338186     -0.594112E-05 -0.307354      0.338186      0.452495E-05   812.940      -2.40363       1.32450      0.405654E-02  0.247009E-01  0.246479E-01  0.593307       1.80996      0.779981      0.455636      0.455642               NaN
 0.88900D+03  0.9980368      0.9980053       273.830      -302.856     -0.497226E-02  -273.841       302.855      0.432266E-02  0.307342     -0.338182     -0.586635E-05 -0.307350      0.338182      0.463413E-05   816.596      -2.40364       1.32440      0.405846E-02  0.247018E-01  0.246441E-01  0.595096       1.81542      0.779730      0.455635      0.455642               NaN
 0.89300D+03  0.9980335      0.9980047       275.059      -304.207     -0.498700E-02  -275.069       304.207      0.433536E-02  0.307338     -0.338178     -0.567031E-05 -0.307346      0.338177      0.472535E-05   820.249      -2.40363       1.32431      0.406239E-02  0.246970E-01  0.246435E-01  0.596880       1.82086      0.779524      0.455636      0.455642               NaN
 0.89700D+03  0.9980339      0.9980042       276.289      -305.561     -0.500757E-02  -276.299       305.561      0.436499E-02  0.307334     -0.338173     -0.575150E-05 -0.307343      0.338173      0.473749E-05   823.907      -2.40363       1.32424      0.406254E-02  0.246983E-01  0.246436E-01  0.598665       1.81115      0.779357      0.455635      0.455642               NaN
 0.90100D+03  0.9980310      0.9980038       277.517      -306.913     -0.499688E-02  -277.528       306.913      0.437498E-02  0.307330     -0.338168     -0.563114E-05 -0.307339      0.338169      0.440638E-05   827.561      -2.40363       1.32425      0.406567E-02  0.246936E-01  0.246424E-01  0.600445       1.81654      0.779385      0.455635      0.455642               NaN
 0.90500D+03  0.9980333      0.9980015       278.746      -308.265     -0.499248E-02  -278.757       308.265      0.440164E-02  0.307325     -0.338164     -0.561717E-05 -0.307335      0.338165      0.471838E-05   831.215      -2.40363       1.32403      0.406574E-02  0.246959E-01  0.246414E-01  0.602222       1.82191      0.778853      0.455635      0.455643               NaN
 0.90900D+03  0.9980306      0.9980048       279.975      -309.617     -0.502671E-02  -279.986       309.617      0.445175E-02  0.307321     -0.338160     -0.550948E-05 -0.307332      0.338160      0.482390E-05   834.870      -2.40363       1.32424      0.406521E-02  0.246918E-01  0.246485E-01  0.588706       1.79670      0.779354      0.455634      0.455642               NaN
 0.91301D+03  0.9980260      0.9980040       281.207      -310.973     -0.502232E-02  -281.218       310.973      0.451949E-02  0.307317     -0.338156     -0.529434E-05 -0.307328      0.338156      0.471275E-05   838.533      -2.40362       1.32425      0.407054E-02  0.246862E-01  0.246477E-01  0.590437       1.80198      0.779375      0.455634      0.455643               NaN
 0.91700D+03  0.9980284      0.9980021       282.435      -312.324     -0.506335E-02  -282.445       312.323      0.453398E-02  0.307314     -0.338152     -0.562151E-05 -0.307325      0.338151      0.461040E-05   842.184      -2.40362       1.32445      0.407006E-02  0.246922E-01  0.246438E-01  0.592160       1.80724      0.779849      0.455635      0.455643               NaN
 0.92100D+03  0.9980266      0.9980019       283.664      -313.676     -0.514327E-02  -283.674       313.676      0.455274E-02  0.307310     -0.338148     -0.537618E-05 -0.307321      0.338147      0.447580E-05   845.839      -2.40362       1.32436      0.407209E-02  0.246897E-01  0.246455E-01  0.593883       1.81250      0.779644      0.455635      0.455642               NaN
 0.92500D+03  0.9980263      0.9980010       284.892      -315.027     -0.515184E-02  -284.902       315.027      0.455324E-02  0.307306     -0.338144     -0.572669E-05 -0.307317      0.338143      0.481066E-05   849.490      -2.40361       1.32421      0.407323E-02  0.246895E-01  0.246432E-01  0.595601       1.80227      0.779265      0.455635      0.455643               NaN
 0.92900D+03  0.9980252      0.9980009       286.122      -316.381     -0.517803E-02  -286.132       316.380      0.457749E-02  0.307303     -0.338140     -0.580777E-05 -0.307314      0.338139      0.473891E-05   853.147      -2.40361       1.32438      0.407446E-02  0.246894E-01  0.246416E-01  0.597320       1.80747      0.779687      0.455635      0.455643               NaN
 0.93299D+03  0.9980241      0.9980009       287.349      -317.731     -0.519784E-02  -287.359       317.730      0.458718E-02  0.307298     -0.338136     -0.549348E-05 -0.307310      0.338134      0.429750E-05   856.797      -2.40362       1.32447      0.407553E-02  0.246873E-01  0.246414E-01  0.599032       1.81266      0.779912      0.455634      0.455643               NaN
 0.93700D+03  0.9980272      0.9980006       288.581      -319.087     -0.523759E-02  -288.592       319.086      0.461992E-02  0.307296     -0.338132     -0.543326E-05 -0.307307      0.338130      0.434823E-05   860.462      -2.40362       1.32460      0.407282E-02  0.246931E-01  0.246409E-01  0.600749       1.80225      0.780220      0.455635      0.455642               NaN
 0.94100D+03  0.9980227      0.9980014       289.808      -320.437     -0.524137E-02  -289.819       320.437      0.464748E-02  0.307291     -0.338128     -0.572963E-05 -0.307303      0.338126      0.468437E-05   864.111      -2.40361       1.32444      0.407646E-02  0.246855E-01  0.246433E-01  0.602457       1.80737      0.779823      0.455635      0.455642               NaN
 0.94500D+03  0.9980222      0.9980012       291.039      -321.791     -0.525973E-02  -291.049       321.790      0.466638E-02  0.307288     -0.338125     -0.551555E-05 -0.307299      0.338122      0.452179E-05   867.769      -2.40361       1.32433      0.407716E-02  0.246861E-01  0.246444E-01  0.588473       1.81250      0.779561      0.455635      0.455642               NaN
 0.94900D+03  0.9980225      0.9980003       292.269      -323.145     -0.530169E-02  -292.280       323.145      0.466502E-02  0.307285     -0.338121     -0.537931E-05 -0.307296      0.338119      0.447196E-05   871.429      -2.40361       1.32428      0.407780E-02  0.246867E-01  0.246443E-01  0.590137       1.81762      0.779453      0.455635      0.455642               NaN
 0.95300D+03  0.9980220      0.9979963       293.496      -324.495     -0.531798E-02  -293.507       324.494      0.469225E-02  0.307281     -0.338117     -0.540835E-05 -0.307292      0.338114      0.467535E-05   875.077      -2.40361       1.32439      0.408217E-02  0.246888E-01  0.246386E-01  0.591792       1.80694      0.779697      0.455636      0.455642               NaN
 0.95699D+03  0.9980199      0.9979926       294.724      -325.846     -0.531430E-02  -294.735       325.846      0.472163E-02  0.307278     -0.338113     -0.514303E-05 -0.307290      0.338110      0.486935E-05   878.729      -2.40360       1.32462      0.408808E-02  0.246870E-01  0.246306E-01  0.593447       1.81199      0.780254      0.455635      0.455643               NaN
 0.96101D+03  0.9980204      0.9979939       295.958      -327.204     -0.532759E-02  -295.969       327.204      0.472330E-02  0.307274     -0.338110     -0.508994E-05 -0.307286      0.338107      0.444247E-05   882.398      -2.40360       1.32435      0.408625E-02  0.246881E-01  0.246348E-01  0.595107       1.81706      0.779615      0.455636      0.455642               NaN
 0.96500D+03  0.9980188      0.9979924       297.185      -328.555     -0.534781E-02  -297.196       328.554      0.474631E-02  0.307271     -0.338106     -0.520123E-05 -0.307282      0.338102      0.461818E-05   886.049      -2.40360       1.32462      0.408935E-02  0.246862E-01  0.246351E-01  0.596757       1.82210      0.780261      0.455636      0.455641               NaN
 0.96899D+03  0.9980166      0.9979903       298.411      -329.903     -0.536185E-02  -298.422       329.902      0.476998E-02  0.307268     -0.338102     -0.528191E-05 -0.307279      0.338098      0.466045E-05   889.692      -2.40359       1.32468      0.409372E-02  0.246823E-01  0.246320E-01  0.598401       1.81116      0.780407      0.455636      0.455642               NaN
 0.97301D+03  0.9980151      0.9979880       299.644      -331.260     -0.543003E-02  -299.655       331.260      0.477863E-02  0.307264     -0.338098     -0.562427E-05 -0.307275      0.338095      0.438940E-05   893.361      -2.40359       1.32447      0.409744E-02  0.246792E-01  0.246267E-01  0.600054       1.81616      0.779894      0.455636      0.455642               NaN
 0.97700D+03  0.9980109      0.9979873       300.871      -332.611     -0.544308E-02  -300.882       332.610      0.481530E-02  0.307261     -0.338095     -0.572811E-05 -0.307272      0.338091      0.465399E-05   897.009      -2.40358       1.32453      0.410235E-02  0.246704E-01  0.246264E-01  0.601696       1.80509      0.780022      0.455637      0.455642               NaN
 0.98100D+03  0.9980128      0.9979907       302.100      -333.962     -0.546151E-02  -302.111       333.961      0.483697E-02  0.307258     -0.338091     -0.550487E-05 -0.307268      0.338087      0.474757E-05   900.662      -2.40358       1.32454      0.409702E-02  0.246761E-01  0.246330E-01  0.603338       1.81001      0.780064      0.455636      0.455642               NaN
 0.98501D+03  0.9980135      0.9979884       303.332      -335.318     -0.546892E-02  -303.343       335.317      0.486859E-02  0.307255     -0.338088     -0.536457E-05 -0.307265      0.338083      0.450923E-05   904.326      -2.40358       1.32465      0.409861E-02  0.246809E-01  0.246315E-01  0.588849       1.81495      0.780325      0.455637      0.455642               NaN
 0.98899D+03  0.9980167      0.9979885       304.557      -336.666     -0.550220E-02  -304.568       336.665      0.488697E-02  0.307252     -0.338084     -0.545014E-05 -0.307262      0.338080      0.447064E-05   907.968      -2.40359       1.32487      0.409537E-02  0.246866E-01  0.246321E-01  0.590438       1.81984      0.780863      0.455637      0.455642               NaN
 0.99300D+03  0.9980119      0.9979868       305.787      -338.020     -0.550454E-02  -305.799       338.019      0.490383E-02  0.307249     -0.338080     -0.530823E-05 -0.307258      0.338076      0.481584E-05   911.629      -2.40358       1.32482      0.410183E-02  0.246805E-01  0.246279E-01  0.592033       1.80854      0.780730      0.455637      0.455641               NaN
 0.99699D+03  0.9980105      0.9979837       307.015      -339.371     -0.553555E-02  -307.026       339.370      0.491301E-02  0.307246     -0.338076     -0.552376E-05 -0.307255      0.338072      0.449284E-05   915.279      -2.40357       1.32496      0.410643E-02  0.246801E-01  0.246236E-01  0.593621       1.81339      0.781075      0.455637      0.455641               NaN
 0.10010D+04  0.9980100      0.9979840       308.245      -340.724     -0.556611E-02  -308.256       340.723      0.493981E-02  0.307243     -0.338073     -0.590242E-05 -0.307252      0.338069      0.449315E-05   918.935      -2.40358       1.32489      0.410656E-02  0.246777E-01  0.246261E-01  0.595209       1.81824      0.780901      0.455637      0.455641               NaN
 0.10050D+04  0.9980101      0.9979823       309.475      -342.078     -0.558754E-02  -309.486       342.077      0.494233E-02  0.307239     -0.338069     -0.558134E-05 -0.307249      0.338066      0.448360E-05   922.595      -2.40357       1.32477      0.410814E-02  0.246794E-01  0.246263E-01  0.596797       1.82309      0.780620      0.455636      0.455641               NaN
 0.10090D+04  0.9980064      0.9979851       310.703      -343.429     -0.558406E-02  -310.715       343.428      0.497376E-02  0.307236     -0.338065     -0.530461E-05 -0.307245      0.338062      0.448064E-05   926.247      -2.40358       1.32482      0.410907E-02  0.246718E-01  0.246333E-01  0.598380       1.82793      0.780725      0.455635      0.455641               NaN
 0.10130D+04  0.9980058      0.9979820       311.935      -344.784     -0.561313E-02  -311.946       344.783      0.497877E-02  0.307233     -0.338061     -0.534099E-05 -0.307242      0.338059      0.451266E-05   929.909      -2.40357       1.32477      0.411274E-02  0.246706E-01  0.246257E-01  0.599964       1.83277      0.780620      0.455636      0.455641               NaN
 0.10170D+04  0.9980069      0.9979834       313.164      -346.136     -0.563895E-02  -313.175       346.135      0.498980E-02  0.307230     -0.338058     -0.550206E-05 -0.307239      0.338055      0.459074E-05   933.563      -2.40357       1.32490      0.411028E-02  0.246744E-01  0.246270E-01  0.601543       1.83759      0.780909      0.455636      0.455641               NaN
 0.10210D+04  0.9980095      0.9979808       314.390      -347.486     -0.564933E-02  -314.402       347.485      0.501388E-02  0.307227     -0.338055     -0.517025E-05 -0.307237      0.338052      0.437802E-05   937.210      -2.40357       1.32515      0.411033E-02  0.246782E-01  0.246231E-01  0.603117       1.82588      0.781510      0.455636      0.455641               NaN
 0.10250D+04  0.9980068      0.9979771       315.619      -348.838     -0.564757E-02  -315.631       348.837      0.502919E-02  0.307224     -0.338051     -0.491693E-05 -0.307234      0.338049      0.435520E-05   940.866      -2.40357       1.32513      0.411662E-02  0.246740E-01  0.246169E-01  0.588126       1.83064      0.781460      0.455636      0.455642               NaN
 0.10290D+04  0.9980081      0.9979788       316.848      -350.191     -0.566557E-02  -316.860       350.190      0.506364E-02  0.307220     -0.338048     -0.537395E-05 -0.307230      0.338044      0.471513E-05   944.521      -2.40358       1.32506      0.411367E-02  0.246751E-01  0.246240E-01  0.589656       1.81880      0.781300      0.455635      0.455641               NaN
 0.10330D+04  0.9980036      0.9979790       318.078      -351.544     -0.573606E-02  -318.089       351.543      0.509782E-02  0.307217     -0.338044     -0.553865E-05 -0.307227      0.338041      0.456856E-05   948.177      -2.40357       1.32501      0.411797E-02  0.246709E-01  0.246241E-01  0.591184       1.82351      0.781182      0.455635      0.455641               NaN
 0.10370D+04  0.9980009      0.9979780       319.307      -352.896     -0.574571E-02  -319.319       352.895      0.511762E-02  0.307215     -0.338041     -0.557069E-05 -0.307224      0.338038      0.457877E-05   951.832      -2.40357       1.32516      0.412160E-02  0.246659E-01  0.246228E-01  0.592710       1.82822      0.781542      0.455635      0.455641               NaN
 0.10410D+04  0.9980013      0.9979742       320.536      -354.248     -0.573560E-02  -320.548       354.247      0.511579E-02  0.307211     -0.338038     -0.525673E-05 -0.307221      0.338035      0.452196E-05   955.486      -2.40356       1.32500      0.412503E-02  0.246695E-01  0.246181E-01  0.594234       1.81618      0.781151      0.455635      0.455641               NaN
 0.10450D+04  0.9980021      0.9979745       321.762      -355.598     -0.576855E-02  -321.774       355.597      0.512512E-02  0.307207     -0.338034     -0.516805E-05 -0.307219      0.338031      0.454740E-05   959.134      -2.40357       1.32501      0.412393E-02  0.246706E-01  0.246188E-01  0.595753       1.82082      0.781181      0.455634      0.455641               NaN
 0.10490D+04  0.9980030      0.9979724       322.995      -356.954     -0.578314E-02  -323.006       356.953      0.516225E-02  0.307204     -0.338032     -0.523873E-05 -0.307215      0.338028      0.478388E-05   962.798      -2.40357       1.32468      0.412515E-02  0.246706E-01  0.246163E-01  0.597277       1.82548      0.780394      0.455635      0.455640               NaN
 0.10530D+04  0.9979985      0.9979736       324.219      -358.301     -0.577208E-02  -324.231       358.300      0.520866E-02  0.307202     -0.338028     -0.497517E-05 -0.307212      0.338025      0.479147E-05   966.440      -2.40357       1.32470      0.412852E-02  0.246651E-01  0.246198E-01  0.598790       1.84697      0.780430      0.455635      0.455640               NaN
 0.10570D+04  0.9979958      0.9979749       325.449      -359.655     -0.578411E-02  -325.461       359.654      0.519273E-02  0.307199     -0.338025     -0.505657E-05 -0.307209      0.338021      0.463258E-05   970.098      -2.40357       1.32476      0.412979E-02  0.246637E-01  0.246216E-01  0.600308       1.83474      0.780580      0.455635      0.455639               NaN
 0.10610D+04  0.9979969      0.9979699       326.679      -361.008     -0.579630E-02  -326.691       361.007      0.520823E-02  0.307195     -0.338022     -0.504131E-05 -0.307206      0.338018      0.465227E-05   973.755      -2.40356       1.32455      0.413377E-02  0.246670E-01  0.246141E-01  0.601823       1.83937      0.780081      0.455634      0.455640               NaN
 0.10650D+04  0.9979965      0.9979701       327.908      -362.361     -0.581004E-02  -327.920       362.359      0.522312E-02  0.307193     -0.338020     -0.490505E-05 -0.307204      0.338015      0.451527E-05   977.410      -2.40355       1.32464      0.413398E-02  0.246656E-01  0.246155E-01  0.603335       1.84400      0.780298      0.455635      0.455640               NaN
 0.10690D+04  0.9979949      0.9979700       329.135      -363.710     -0.582759E-02  -329.147       363.709      0.524611E-02  0.307190     -0.338017     -0.505226E-05 -0.307201      0.338011      0.442187E-05   981.056      -2.40356       1.32449      0.413563E-02  0.246640E-01  0.246162E-01  0.587804       1.83156      0.779940      0.455635      0.455640               NaN
 0.10730D+04  0.9979936      0.9979705       330.364      -365.062     -0.582362E-02  -330.376       365.061      0.528850E-02  0.307187     -0.338014     -0.496192E-05 -0.307198      0.338009      0.447162E-05   984.712      -2.40356       1.32438      0.413642E-02  0.246608E-01  0.246175E-01  0.589270       1.83613      0.779668      0.455635      0.455640               NaN
 0.10770D+04  0.9979936      0.9979640       331.594      -366.416     -0.584769E-02  -331.606       366.415      0.529069E-02  0.307185     -0.338011     -0.510321E-05 -0.307195      0.338006      0.469053E-05   988.369      -2.40354       1.32461      0.414297E-02  0.246612E-01  0.246059E-01  0.590735       1.82357      0.780206      0.455636      0.455640               NaN
 0.10810D+04  0.9979968      0.9979622       332.824      -367.769     -0.591355E-02  -332.836       367.768      0.531684E-02  0.307183     -0.338008     -0.525241E-05 -0.307193      0.338003      0.483797E-05   992.027      -2.40354       1.32475      0.414156E-02  0.246664E-01  0.246000E-01  0.592199       1.82809      0.780542      0.455636      0.455640               NaN
 0.10850D+04  0.9979936      0.9979604       334.052      -369.121     -0.593868E-02  -334.064       369.119      0.535743E-02  0.307180     -0.338005     -0.514539E-05 -0.307190      0.338000      0.456660E-05   995.679      -2.40353       1.32441      0.414659E-02  0.246577E-01  0.245998E-01  0.593658       1.83260      0.779726      0.455636      0.455640               NaN
 0.10890D+04  0.9979961      0.9979633       335.279      -370.471     -0.593854E-02  -335.291       370.470      0.538459E-02  0.307177     -0.338002     -0.501597E-05 -0.307187      0.337997      0.455572E-05   999.328      -2.40354       1.32463      0.414113E-02  0.246625E-01  0.246044E-01  0.595115       1.83709      0.780252      0.455636      0.455640               NaN
 0.10930D+04  0.9979950      0.9979627       336.510      -371.825     -0.594552E-02  -336.522       371.824      0.539877E-02  0.307174     -0.337999     -0.481774E-05 -0.307184      0.337993      0.453186E-05   1002.99      -2.40355       1.32474      0.414284E-02  0.246604E-01  0.246073E-01  0.596573       1.82430      0.780528      0.455636      0.455639               NaN
 0.10970D+04  0.9979911      0.9979610       337.736      -373.174     -0.596356E-02  -337.748       373.173      0.537365E-02  0.307171     -0.337997     -0.488083E-05 -0.307181      0.337990      0.417519E-05   1006.63      -2.40354       1.32439      0.414845E-02  0.246537E-01  0.246016E-01  0.598025       1.82874      0.779678      0.455636      0.455639               NaN
 0.11010D+04  0.9979913      0.9979620       338.967      -374.530     -0.596796E-02  -338.980       374.528      0.539158E-02  0.307169     -0.337994     -0.480597E-05 -0.307178      0.337987      0.425933E-05   1010.30      -2.40354       1.32443      0.414730E-02  0.246558E-01  0.246019E-01  0.599482       1.83320      0.779785      0.455636      0.455639               NaN
 0.11050D+04  0.9979925      0.9979606       340.195      -375.881     -0.602782E-02  -340.208       375.879      0.541525E-02  0.307167     -0.337991     -0.526961E-05 -0.307176      0.337984      0.457129E-05   1013.95      -2.40354       1.32479      0.414738E-02  0.246589E-01  0.246004E-01  0.600932       1.83763      0.780643      0.455636      0.455639               NaN
