     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.28090D+04   1.950474       0.000000     -0.114820     -0.165544      0.281123E-01   0.00000       0.00000       0.00000     -0.532567E-04 -0.876455E-04  0.135765E-04   0.00000       0.00000       0.00000      0.203417       0.00000      -1.00000      0.496269E-01  0.853281       0.00000       19.4967       39.4901       0.00000      0.103452E-03  0.103452E-03   0.00000    
 0.28130D+04   1.950474       0.000000     -0.115045     -0.165873      0.281671E-01   0.00000       0.00000       0.00000     -0.532462E-04 -0.876711E-04  0.135614E-04   0.00000       0.00000       0.00000      0.203820       0.00000      -1.00000      0.496262E-01  0.853278       0.00000       19.5232       39.5116       0.00000      0.103466E-03  0.103466E-03   0.00000    
 0.28170D+04   1.950472       0.000000     -0.115252     -0.166332      0.282235E-01   0.00000       0.00000       0.00000     -0.532301E-04 -0.877148E-04  0.135388E-04   0.00000       0.00000       0.00000      0.204318       0.00000      -1.00000      0.496284E-01  0.853273       0.00000       19.5175       39.5652       0.00000      0.103492E-03  0.103492E-03   0.00000    
 0.28210D+04   1.950473       0.000000     -0.115448     -0.166659      0.283219E-01   0.00000       0.00000       0.00000     -0.531880E-04 -0.877114E-04  0.135552E-04   0.00000       0.00000       0.00000      0.204709       0.00000      -1.00000      0.496277E-01  0.853269       0.00000       19.5439       39.5865       0.00000      0.103470E-03  0.103470E-03   0.00000    
 0.28250D+04   1.950474       0.000000     -0.115638     -0.166988      0.283663E-01   0.00000       0.00000       0.00000     -0.531537E-04 -0.877092E-04  0.135394E-04   0.00000       0.00000       0.00000      0.205090       0.00000      -1.00000      0.496265E-01  0.853270       0.00000       19.5382       39.6079       0.00000      0.103448E-03  0.103448E-03   0.00000    
 0.28290D+04   1.950474       0.000000     -0.115858     -0.167286      0.283642E-01   0.00000       0.00000       0.00000     -0.531406E-04 -0.876903E-04  0.135030E-04   0.00000       0.00000       0.00000      0.205456       0.00000      -1.00000      0.496266E-01  0.853270       0.00000       19.5645       39.6290       0.00000      0.103421E-03  0.103421E-03   0.00000    
 0.28330D+04   1.950474       0.000000     -0.116071     -0.167628      0.284341E-01   0.00000       0.00000       0.00000     -0.531226E-04 -0.876943E-04  0.134922E-04   0.00000       0.00000       0.00000      0.205865       0.00000      -1.00000      0.496268E-01  0.853269       0.00000       19.5586       39.6501       0.00000      0.103413E-03  0.103413E-03   0.00000    
 0.28370D+04   1.950473       0.000000     -0.116219     -0.167911      0.284796E-01   0.00000       0.00000       0.00000     -0.530764E-04 -0.876570E-04  0.134690E-04   0.00000       0.00000       0.00000      0.206185       0.00000      -1.00000      0.496277E-01  0.853270       0.00000       19.5848       39.6709       0.00000      0.103355E-03  0.103355E-03   0.00000    
 0.28410D+04   1.950473       0.000000     -0.116473     -0.168265      0.285240E-01   0.00000       0.00000       0.00000     -0.530752E-04 -0.876726E-04  0.134581E-04   0.00000       0.00000       0.00000      0.206622       0.00000      -1.00000      0.496273E-01  0.853275       0.00000       19.6110       39.7241       0.00000      0.103366E-03  0.103366E-03   0.00000    
 0.28450D+04   1.950473       0.000000     -0.116745     -0.168663      0.285587E-01   0.00000       0.00000       0.00000     -0.530958E-04 -0.876892E-04  0.134499E-04   0.00000       0.00000       0.00000      0.207104       0.00000      -1.00000      0.496272E-01  0.853275       0.00000       19.6373       39.7449       0.00000      0.103390E-03  0.103390E-03   0.00000    
 0.28490D+04   1.950473       0.000000     -0.116955     -0.169022      0.285956E-01   0.00000       0.00000       0.00000     -0.531005E-04 -0.876680E-04  0.134274E-04   0.00000       0.00000       0.00000      0.207520       0.00000      -1.00000      0.496279E-01  0.853276       0.00000       19.6310       39.7654       0.00000      0.103371E-03  0.103371E-03   0.00000    
 0.28530D+04   1.950473       0.000000     -0.117160     -0.169405      0.286999E-01   0.00000       0.00000       0.00000     -0.530669E-04 -0.876631E-04  0.134603E-04   0.00000       0.00000       0.00000      0.207962       0.00000      -1.00000      0.496277E-01  0.853274       0.00000       19.6571       39.8183       0.00000      0.103354E-03  0.103354E-03   0.00000    
 0.28570D+04   1.950474       0.000000     -0.117406     -0.169756      0.286769E-01   0.00000       0.00000       0.00000     -0.530742E-04 -0.876503E-04  0.134178E-04   0.00000       0.00000       0.00000      0.208383       0.00000      -1.00000      0.496264E-01  0.853274       0.00000       19.6507       39.8386       0.00000      0.103342E-03  0.103342E-03   0.00000    
 0.28610D+04   1.950475       0.000000     -0.117666     -0.170086      0.287564E-01   0.00000       0.00000       0.00000     -0.530853E-04 -0.876356E-04  0.134061E-04   0.00000       0.00000       0.00000      0.208809       0.00000      -1.00000      0.496252E-01  0.853276       0.00000       19.6768       39.8591       0.00000      0.103333E-03  0.103333E-03   0.00000    
 0.28650D+04   1.950476       0.000000     -0.117877     -0.170432      0.288042E-01   0.00000       0.00000       0.00000     -0.530879E-04 -0.876271E-04  0.133945E-04   0.00000       0.00000       0.00000      0.209217       0.00000      -1.00000      0.496250E-01  0.853276       0.00000       19.7028       39.9117       0.00000      0.103326E-03  0.103326E-03   0.00000    
 0.28690D+04   1.950475       0.000000     -0.118137     -0.170772      0.288451E-01   0.00000       0.00000       0.00000     -0.531205E-04 -0.876155E-04  0.133753E-04   0.00000       0.00000       0.00000      0.209646       0.00000      -1.00000      0.496256E-01  0.853277       0.00000       19.6961       39.9317       0.00000      0.103330E-03  0.103330E-03   0.00000    
 0.28730D+04   1.950474       0.000000     -0.118346     -0.171129      0.289291E-01   0.00000       0.00000       0.00000     -0.531243E-04 -0.876124E-04  0.133837E-04   0.00000       0.00000       0.00000      0.210067       0.00000      -1.00000      0.496263E-01  0.853281       0.00000       19.7222       39.9845       0.00000      0.103331E-03  0.103331E-03   0.00000    
 0.28770D+04   1.950474       0.000000     -0.118550     -0.171471      0.289557E-01   0.00000       0.00000       0.00000     -0.531318E-04 -0.876040E-04  0.133712E-04   0.00000       0.00000       0.00000      0.210463       0.00000      -1.00000      0.496262E-01  0.853280       0.00000       19.7481       40.0370       0.00000      0.103326E-03  0.103326E-03   0.00000    
 0.28810D+04   1.950473       0.000000     -0.118772     -0.171805      0.291297E-01   0.00000       0.00000       0.00000     -0.531560E-04 -0.875899E-04  0.134281E-04   0.00000       0.00000       0.00000      0.210885       0.00000      -1.00000      0.496273E-01  0.853278       0.00000       19.7413       40.0569       0.00000      0.103334E-03  0.103334E-03   0.00000    
 0.28850D+04   1.950474       0.000000     -0.118997     -0.172144      0.291766E-01   0.00000       0.00000       0.00000     -0.531654E-04 -0.875802E-04  0.134163E-04   0.00000       0.00000       0.00000      0.211293       0.00000      -1.00000      0.496265E-01  0.853276       0.00000       19.7671       40.0764       0.00000      0.103329E-03  0.103329E-03   0.00000    
 0.28890D+04   1.950474       0.000000     -0.119249     -0.172530      0.291834E-01   0.00000       0.00000       0.00000     -0.531882E-04 -0.876289E-04  0.133815E-04   0.00000       0.00000       0.00000      0.211752       0.00000      -1.00000      0.496270E-01  0.853275       0.00000       19.7931       40.0962       0.00000      0.103377E-03  0.103377E-03   0.00000    
 0.28930D+04   1.950474       0.000000     -0.119468     -0.172783      0.293110E-01   0.00000       0.00000       0.00000     -0.531813E-04 -0.875865E-04  0.134132E-04   0.00000       0.00000       0.00000      0.212099       0.00000      -1.00000      0.496268E-01  0.853277       0.00000       19.7860       40.1156       0.00000      0.103342E-03  0.103342E-03   0.00000    
 0.28970D+04   1.950473       0.000000     -0.119684     -0.173143      0.293685E-01   0.00000       0.00000       0.00000     -0.531822E-04 -0.876129E-04  0.134010E-04   0.00000       0.00000       0.00000      0.212522       0.00000      -1.00000      0.496272E-01  0.853275       0.00000       19.8118       40.1349       0.00000      0.103363E-03  0.103363E-03   0.00000    
 0.29010D+04   1.950473       0.000000     -0.119890     -0.173492      0.294597E-01   0.00000       0.00000       0.00000     -0.531767E-04 -0.876395E-04  0.133903E-04   0.00000       0.00000       0.00000      0.212934       0.00000      -1.00000      0.496275E-01  0.853274       0.00000       19.8045       40.1541       0.00000      0.103382E-03  0.103382E-03   0.00000    
 0.29050D+04   1.950473       0.000000     -0.120119     -0.173840      0.295277E-01   0.00000       0.00000       0.00000     -0.531902E-04 -0.876452E-04  0.133851E-04   0.00000       0.00000       0.00000      0.213356       0.00000      -1.00000      0.496275E-01  0.853274       0.00000       19.8632       40.1730       0.00000      0.103393E-03  0.103393E-03   0.00000    
 0.29090D+04   1.950473       0.000000     -0.120276     -0.174289      0.295572E-01   0.00000       0.00000       0.00000     -0.531684E-04 -0.877008E-04  0.133554E-04   0.00000       0.00000       0.00000      0.213814       0.00000      -1.00000      0.496280E-01  0.853275       0.00000       19.8559       40.2252       0.00000      0.103425E-03  0.103425E-03   0.00000    
 0.29130D+04   1.950473       0.000000     -0.120439     -0.174609      0.295812E-01   0.00000       0.00000       0.00000     -0.531495E-04 -0.877099E-04  0.133425E-04   0.00000       0.00000       0.00000      0.214171       0.00000      -1.00000      0.496279E-01  0.853273       0.00000       19.8815       40.2439       0.00000      0.103421E-03  0.103421E-03   0.00000    
 0.29170D+04   1.950473       0.000000     -0.120605     -0.174996      0.296423E-01   0.00000       0.00000       0.00000     -0.531258E-04 -0.877411E-04  0.133507E-04   0.00000       0.00000       0.00000      0.214587       0.00000      -1.00000      0.496273E-01  0.853269       0.00000       19.9072       40.2627       0.00000      0.103436E-03  0.103436E-03   0.00000    
 0.29210D+04   1.950472       0.000000     -0.120789     -0.175268      0.296614E-01   0.00000       0.00000       0.00000     -0.531064E-04 -0.877252E-04  0.133281E-04   0.00000       0.00000       0.00000      0.214916       0.00000      -1.00000      0.496282E-01  0.853267       0.00000       19.8996       40.2814       0.00000      0.103410E-03  0.103410E-03   0.00000    
 0.29250D+04   1.950471       0.000000     -0.120997     -0.175632      0.296912E-01   0.00000       0.00000       0.00000     -0.531036E-04 -0.877275E-04  0.133178E-04   0.00000       0.00000       0.00000      0.215334       0.00000      -1.00000      0.496291E-01  0.853266       0.00000       19.9252       40.3332       0.00000      0.103409E-03  0.103409E-03   0.00000    
 0.29290D+04   1.950471       0.000000     -0.121233     -0.176014      0.297007E-01   0.00000       0.00000       0.00000     -0.531168E-04 -0.877483E-04  0.132856E-04   0.00000       0.00000       0.00000      0.215779       0.00000      -1.00000      0.496299E-01  0.853267       0.00000       19.9508       40.3516       0.00000      0.103430E-03  0.103430E-03   0.00000    
 0.29330D+04   1.950471       0.000000     -0.121411     -0.176364      0.297412E-01   0.00000       0.00000       0.00000     -0.530829E-04 -0.877541E-04  0.132885E-04   0.00000       0.00000       0.00000      0.216170       0.00000      -1.00000      0.496291E-01  0.853267       0.00000       19.9430       40.3699       0.00000      0.103417E-03  0.103417E-03   0.00000    
 0.29370D+04   1.950471       0.000000     -0.121603     -0.176730      0.298033E-01   0.00000       0.00000       0.00000     -0.530779E-04 -0.877704E-04  0.132891E-04   0.00000       0.00000       0.00000      0.216585       0.00000      -1.00000      0.496292E-01  0.853263       0.00000       19.9685       40.3881       0.00000      0.103429E-03  0.103429E-03   0.00000    
 0.29410D+04   1.950470       0.000000     -0.121835     -0.177065      0.298418E-01   0.00000       0.00000       0.00000     -0.530868E-04 -0.877792E-04  0.132791E-04   0.00000       0.00000       0.00000      0.216994       0.00000      -1.00000      0.496304E-01  0.853261       0.00000       19.9940       40.4063       0.00000      0.103440E-03  0.103440E-03   0.00000    
 0.29450D+04   1.950470       0.000000     -0.122048     -0.177416      0.298949E-01   0.00000       0.00000       0.00000     -0.530768E-04 -0.877866E-04  0.132703E-04   0.00000       0.00000       0.00000      0.217407       0.00000      -1.00000      0.496304E-01  0.853261       0.00000       20.0195       40.4243       0.00000      0.103440E-03  0.103440E-03   0.00000    
 0.29490D+04   1.950470       0.000000     -0.122264     -0.177768      0.299622E-01   0.00000       0.00000       0.00000     -0.530632E-04 -0.877945E-04  0.132643E-04   0.00000       0.00000       0.00000      0.217824       0.00000      -1.00000      0.496305E-01  0.853260       0.00000       20.0449       40.4756       0.00000      0.103439E-03  0.103439E-03   0.00000    
 0.29530D+04   1.950470       0.000000     -0.122498     -0.178130      0.300015E-01   0.00000       0.00000       0.00000     -0.530730E-04 -0.878023E-04  0.132542E-04   0.00000       0.00000       0.00000      0.218257       0.00000      -1.00000      0.496305E-01  0.853260       0.00000       20.0368       40.4935       0.00000      0.103449E-03  0.103449E-03   0.00000    
 0.29570D+04   1.950471       0.000000     -0.122749     -0.178462      0.300923E-01   0.00000       0.00000       0.00000     -0.530633E-04 -0.877866E-04  0.132738E-04   0.00000       0.00000       0.00000      0.218681       0.00000      -1.00000      0.496299E-01  0.853262       0.00000       20.0621       40.5110       0.00000      0.103433E-03  0.103433E-03   0.00000    
 0.29610D+04   1.950471       0.000000     -0.122962     -0.178789      0.301686E-01   0.00000       0.00000       0.00000     -0.530567E-04 -0.877813E-04  0.132791E-04   0.00000       0.00000       0.00000      0.219078       0.00000      -1.00000      0.496299E-01  0.853264       0.00000       20.0538       40.5285       0.00000      0.103426E-03  0.103426E-03   0.00000    
 0.29650D+04   1.950471       0.000000     -0.123181     -0.179133      0.302331E-01   0.00000       0.00000       0.00000     -0.530540E-04 -0.877800E-04  0.132798E-04   0.00000       0.00000       0.00000      0.219491       0.00000      -1.00000      0.496295E-01  0.853264       0.00000       20.0791       40.5460       0.00000      0.103423E-03  0.103423E-03   0.00000    
 0.29690D+04   1.950471       0.000000     -0.123398     -0.179444      0.302631E-01   0.00000       0.00000       0.00000     -0.530636E-04 -0.877511E-04  0.132587E-04   0.00000       0.00000       0.00000      0.219871       0.00000      -1.00000      0.496299E-01  0.853261       0.00000       20.1045       40.5971       0.00000      0.103401E-03  0.103401E-03   0.00000    
 0.29730D+04   1.950471       0.000000     -0.123602     -0.179744      0.303337E-01   0.00000       0.00000       0.00000     -0.530598E-04 -0.877236E-04  0.132568E-04   0.00000       0.00000       0.00000      0.220240       0.00000      -1.00000      0.496300E-01  0.853262       0.00000       20.1297       40.6143       0.00000      0.103376E-03  0.103376E-03   0.00000    
 0.29770D+04   1.950470       0.000000     -0.123871     -0.180135      0.304073E-01   0.00000       0.00000       0.00000     -0.530720E-04 -0.877281E-04  0.132439E-04   0.00000       0.00000       0.00000      0.220720       0.00000      -1.00000      0.496309E-01  0.853256       0.00000       20.1550       40.6653       0.00000      0.103384E-03  0.103384E-03   0.00000    
 0.29810D+04   1.950469       0.000000     -0.124056     -0.180396      0.304266E-01   0.00000       0.00000       0.00000     -0.530512E-04 -0.876952E-04  0.132072E-04   0.00000       0.00000       0.00000      0.221040       0.00000      -1.00000      0.496316E-01  0.853262       0.00000       20.1463       40.6823       0.00000      0.103341E-03  0.103341E-03   0.00000    
 0.29850D+04   1.950469       0.000000     -0.124258     -0.180779      0.304594E-01   0.00000       0.00000       0.00000     -0.530506E-04 -0.876986E-04  0.132110E-04   0.00000       0.00000       0.00000      0.221470       0.00000      -1.00000      0.496318E-01  0.853263       0.00000       20.1715       40.6992       0.00000      0.103344E-03  0.103344E-03   0.00000    
 0.29890D+04   1.950469       0.000000     -0.124442     -0.181106      0.305355E-01   0.00000       0.00000       0.00000     -0.530599E-04 -0.876823E-04  0.132135E-04   0.00000       0.00000       0.00000      0.221851       0.00000      -1.00000      0.496315E-01  0.853264       0.00000       20.1967       40.7502       0.00000      0.103335E-03  0.103335E-03   0.00000    
 0.29930D+04   1.950469       0.000000     -0.124668     -0.181468      0.305949E-01   0.00000       0.00000       0.00000     -0.530615E-04 -0.876784E-04  0.132238E-04   0.00000       0.00000       0.00000      0.222280       0.00000      -1.00000      0.496316E-01  0.853265       0.00000       20.1878       40.7668       0.00000      0.103334E-03  0.103334E-03   0.00000    
 0.29970D+04   1.950468       0.000000     -0.124785     -0.181737      0.306544E-01   0.00000       0.00000       0.00000     -0.530001E-04 -0.876255E-04  0.132258E-04   0.00000       0.00000       0.00000      0.222575       0.00000      -1.00000      0.496325E-01  0.853268       0.00000       20.2129       40.8175       0.00000      0.103258E-03  0.103258E-03   0.00000    
 0.30010D+04   1.950468       0.000000     -0.124998     -0.182089      0.307074E-01   0.00000       0.00000       0.00000     -0.530062E-04 -0.876249E-04  0.132201E-04   0.00000       0.00000       0.00000      0.222988       0.00000      -1.00000      0.496325E-01  0.853268       0.00000       20.2381       40.8683       0.00000      0.103260E-03  0.103260E-03   0.00000    
 0.30050D+04   1.950468       0.000000     -0.125230     -0.182463      0.307769E-01   0.00000       0.00000       0.00000     -0.530329E-04 -0.876410E-04  0.132170E-04   0.00000       0.00000       0.00000      0.223433       0.00000      -1.00000      0.496321E-01  0.853267       0.00000       20.2631       40.9188       0.00000      0.103287E-03  0.103287E-03   0.00000    
 0.30090D+04   1.950469       0.000000     -0.125506     -0.182798      0.307887E-01   0.00000       0.00000       0.00000     -0.530577E-04 -0.876447E-04  0.131992E-04   0.00000       0.00000       0.00000      0.223863       0.00000      -1.00000      0.496314E-01  0.853268       0.00000       20.2881       40.9352       0.00000      0.103300E-03  0.103300E-03   0.00000    
 0.30130D+04   1.950469       0.000000     -0.125719     -0.183148      0.308478E-01   0.00000       0.00000       0.00000     -0.530661E-04 -0.876514E-04  0.131907E-04   0.00000       0.00000       0.00000      0.224277       0.00000      -1.00000      0.496317E-01  0.853268       0.00000       20.2790       40.9858       0.00000      0.103309E-03  0.103309E-03   0.00000    
 0.30170D+04   1.950470       0.000000     -0.125892     -0.183545      0.309036E-01   0.00000       0.00000       0.00000     -0.530464E-04 -0.876704E-04  0.131959E-04   0.00000       0.00000       0.00000      0.224705       0.00000      -1.00000      0.496310E-01  0.853272       0.00000       20.3039       41.0019       0.00000      0.103316E-03  0.103316E-03   0.00000    
 0.30210D+04   1.950470       0.000000     -0.126108     -0.183896      0.309654E-01   0.00000       0.00000       0.00000     -0.530566E-04 -0.876852E-04  0.131977E-04   0.00000       0.00000       0.00000      0.225122       0.00000      -1.00000      0.496310E-01  0.853272       0.00000       20.3289       41.0524       0.00000      0.103334E-03  0.103334E-03   0.00000    
 0.30250D+04   1.950471       0.000000     -0.126320     -0.184208      0.310663E-01   0.00000       0.00000       0.00000     -0.530774E-04 -0.876909E-04  0.132208E-04   0.00000       0.00000       0.00000      0.225509       0.00000      -1.00000      0.496291E-01  0.853273       0.00000       20.3196       41.0686       0.00000      0.103352E-03  0.103352E-03   0.00000    
 0.30290D+04   1.950471       0.000000     -0.126522     -0.184506      0.311010E-01   0.00000       0.00000       0.00000     -0.530917E-04 -0.876677E-04  0.132061E-04   0.00000       0.00000       0.00000      0.225870       0.00000      -1.00000      0.496299E-01  0.853269       0.00000       20.3444       41.1187       0.00000      0.103338E-03  0.103338E-03   0.00000    
 0.30330D+04   1.950469       0.000000     -0.126745     -0.184894      0.310692E-01   0.00000       0.00000       0.00000     -0.531268E-04 -0.876923E-04  0.131465E-04   0.00000       0.00000       0.00000      0.226308       0.00000      -1.00000      0.496311E-01  0.853273       0.00000       20.3693       41.1691       0.00000      0.103369E-03  0.103369E-03   0.00000    
 0.30370D+04   1.950469       0.000000     -0.126973     -0.185304      0.311573E-01   0.00000       0.00000       0.00000     -0.531453E-04 -0.877550E-04  0.131491E-04   0.00000       0.00000       0.00000      0.226783       0.00000      -1.00000      0.496317E-01  0.853274       0.00000       20.3941       41.1847       0.00000      0.103432E-03  0.103432E-03   0.00000    
 0.30410D+04   1.950469       0.000000     -0.127171     -0.185644      0.312103E-01   0.00000       0.00000       0.00000     -0.531466E-04 -0.877703E-04  0.131404E-04   0.00000       0.00000       0.00000      0.227179       0.00000      -1.00000      0.496318E-01  0.853274       0.00000       20.3845       41.2004       0.00000      0.103445E-03  0.103445E-03   0.00000    
 0.30450D+04   1.950469       0.000000     -0.127386     -0.186005      0.312381E-01   0.00000       0.00000       0.00000     -0.531387E-04 -0.877988E-04  0.131077E-04   0.00000       0.00000       0.00000      0.227598       0.00000      -1.00000      0.496316E-01  0.853272       0.00000       20.4093       41.2507       0.00000      0.103461E-03  0.103461E-03   0.00000    
 0.30490D+04   1.950468       0.000000     -0.127612     -0.186356      0.312879E-01   0.00000       0.00000       0.00000     -0.531355E-04 -0.878157E-04  0.131079E-04   0.00000       0.00000       0.00000      0.228018       0.00000      -1.00000      0.496321E-01  0.853269       0.00000       20.3995       41.2661       0.00000      0.103474E-03  0.103474E-03   0.00000    
 0.30530D+04   1.950468       0.000000     -0.127781     -0.186701      0.313458E-01   0.00000       0.00000       0.00000     -0.531060E-04 -0.878194E-04  0.131148E-04   0.00000       0.00000       0.00000      0.228403       0.00000      -1.00000      0.496322E-01  0.853272       0.00000       20.4242       41.2814       0.00000      0.103463E-03  0.103463E-03   0.00000    
 0.30570D+04   1.950468       0.000000     -0.127922     -0.187064      0.313114E-01   0.00000       0.00000       0.00000     -0.530618E-04 -0.878436E-04  0.130780E-04   0.00000       0.00000       0.00000      0.228774       0.00000      -1.00000      0.496329E-01  0.853271       0.00000       20.4142       41.3314       0.00000      0.103456E-03  0.103456E-03   0.00000    
 0.30610D+04   1.950467       0.000000     -0.128130     -0.187416      0.313531E-01   0.00000       0.00000       0.00000     -0.530399E-04 -0.878556E-04  0.130811E-04   0.00000       0.00000       0.00000      0.229183       0.00000      -1.00000      0.496332E-01  0.853271       0.00000       20.4388       41.3466       0.00000      0.103455E-03  0.103455E-03   0.00000    
 0.30650D+04   1.950466       0.000000     -0.128237     -0.187876      0.313738E-01   0.00000       0.00000       0.00000     -0.529791E-04 -0.878936E-04  0.130598E-04   0.00000       0.00000       0.00000      0.229622       0.00000      -1.00000      0.496342E-01  0.853266       0.00000       20.4635       41.3616       0.00000      0.103453E-03  0.103453E-03   0.00000    
 0.30690D+04   1.950467       0.000000     -0.128471     -0.188239      0.314387E-01   0.00000       0.00000       0.00000     -0.529595E-04 -0.879054E-04  0.130505E-04   0.00000       0.00000       0.00000      0.230059       0.00000      -1.00000      0.496336E-01  0.853266       0.00000       20.4533       41.4114       0.00000      0.103452E-03  0.103452E-03   0.00000    
 0.30730D+04   1.950469       0.000000     -0.128691     -0.188653      0.315433E-01   0.00000       0.00000       0.00000     -0.529507E-04 -0.879491E-04  0.130765E-04   0.00000       0.00000       0.00000      0.230535       0.00000      -1.00000      0.496315E-01  0.853265       0.00000       20.4779       41.4613       0.00000      0.103488E-03  0.103488E-03   0.00000    
 0.30770D+04   1.950467       0.000000     -0.129058     -0.188984      0.315954E-01   0.00000       0.00000       0.00000     -0.529980E-04 -0.879537E-04  0.130620E-04   0.00000       0.00000       0.00000      0.231017       0.00000      -1.00000      0.496337E-01  0.853261       0.00000       20.5025       41.4760       0.00000      0.103515E-03  0.103515E-03   0.00000    
 0.30810D+04   1.950467       0.000000     -0.129286     -0.189359      0.316031E-01   0.00000       0.00000       0.00000     -0.529832E-04 -0.879610E-04  0.130471E-04   0.00000       0.00000       0.00000      0.231453       0.00000      -1.00000      0.496331E-01  0.853261       0.00000       20.4921       41.5257       0.00000      0.103511E-03  0.103511E-03   0.00000    
 0.30850D+04   1.950467       0.000000     -0.129523     -0.189736      0.316838E-01   0.00000       0.00000       0.00000     -0.529611E-04 -0.879781E-04  0.130437E-04   0.00000       0.00000       0.00000      0.231905       0.00000      -1.00000      0.496337E-01  0.853256       0.00000       20.5165       41.5402       0.00000      0.103514E-03  0.103514E-03   0.00000    
 0.30890D+04   1.950466       0.000000     -0.129784     -0.190029      0.318137E-01   0.00000       0.00000       0.00000     -0.529873E-04 -0.879577E-04  0.130687E-04   0.00000       0.00000       0.00000      0.232308       0.00000      -1.00000      0.496347E-01  0.853254       0.00000       20.5410       41.5547       0.00000      0.103513E-03  0.103513E-03   0.00000    
 0.30930D+04   1.950466       0.000000     -0.129996     -0.190356      0.318412E-01   0.00000       0.00000       0.00000     -0.529745E-04 -0.879500E-04  0.130581E-04   0.00000       0.00000       0.00000      0.232697       0.00000      -1.00000      0.496350E-01  0.853253       0.00000       20.5655       41.6043       0.00000      0.103499E-03  0.103499E-03   0.00000    
 0.30970D+04   1.950466       0.000000     -0.130195     -0.190701      0.318798E-01   0.00000       0.00000       0.00000     -0.529499E-04 -0.879359E-04  0.130549E-04   0.00000       0.00000       0.00000      0.233096       0.00000      -1.00000      0.496347E-01  0.853253       0.00000       20.5547       41.6536       0.00000      0.103474E-03  0.103474E-03   0.00000    
 0.31010D+04   1.950467       0.000000     -0.130370     -0.191013      0.319748E-01   0.00000       0.00000       0.00000     -0.529175E-04 -0.879167E-04  0.130654E-04   0.00000       0.00000       0.00000      0.233462       0.00000      -1.00000      0.496335E-01  0.853248       0.00000       20.5792       41.6680       0.00000      0.103442E-03  0.103442E-03   0.00000    
 0.31050D+04   1.950468       0.000000     -0.130563     -0.191329      0.319910E-01   0.00000       0.00000       0.00000     -0.529099E-04 -0.878980E-04  0.130615E-04   0.00000       0.00000       0.00000      0.233831       0.00000      -1.00000      0.496326E-01  0.853244       0.00000       20.6036       41.7174       0.00000      0.103422E-03  0.103422E-03   0.00000    
 0.31090D+04   1.950468       0.000000     -0.130761     -0.191665      0.320292E-01   0.00000       0.00000       0.00000     -0.528911E-04 -0.878881E-04  0.130603E-04   0.00000       0.00000       0.00000      0.234222       0.00000      -1.00000      0.496323E-01  0.853242       0.00000       20.5927       41.7315       0.00000      0.103404E-03  0.103404E-03   0.00000    
 0.31130D+04   1.950468       0.000000     -0.130976     -0.191995      0.321293E-01   0.00000       0.00000       0.00000     -0.529017E-04 -0.878670E-04  0.130858E-04   0.00000       0.00000       0.00000      0.234625       0.00000      -1.00000      0.496328E-01  0.853239       0.00000       20.6170       41.7455       0.00000      0.103395E-03  0.103395E-03   0.00000    
 0.31170D+04   1.950468       0.000000     -0.131191     -0.192364      0.321697E-01   0.00000       0.00000       0.00000     -0.528954E-04 -0.878374E-04  0.130868E-04   0.00000       0.00000       0.00000      0.235053       0.00000      -1.00000      0.496328E-01  0.853244       0.00000       20.6413       41.7946       0.00000      0.103366E-03  0.103366E-03   0.00000    
 0.31210D+04   1.950468       0.000000     -0.131408     -0.192741      0.322709E-01   0.00000       0.00000       0.00000     -0.528906E-04 -0.878143E-04  0.131109E-04   0.00000       0.00000       0.00000      0.235496       0.00000      -1.00000      0.496323E-01  0.853247       0.00000       20.6655       41.8083       0.00000      0.103347E-03  0.103347E-03   0.00000    
 0.31250D+04   1.950469       0.000000     -0.131613     -0.193088      0.323028E-01   0.00000       0.00000       0.00000     -0.528938E-04 -0.878057E-04  0.131002E-04   0.00000       0.00000       0.00000      0.235899       0.00000      -1.00000      0.496320E-01  0.853246       0.00000       20.6898       41.8221       0.00000      0.103340E-03  0.103340E-03   0.00000    
 0.31290D+04   1.950469       0.000000     -0.131827     -0.193428      0.323740E-01   0.00000       0.00000       0.00000     -0.529015E-04 -0.877882E-04  0.131124E-04   0.00000       0.00000       0.00000      0.236307       0.00000      -1.00000      0.496315E-01  0.853247       0.00000       20.6786       41.8357       0.00000      0.103331E-03  0.103331E-03   0.00000    
 0.31330D+04   1.950468       0.000000     -0.132044     -0.193793      0.324198E-01   0.00000       0.00000       0.00000     -0.529080E-04 -0.877736E-04  0.131025E-04   0.00000       0.00000       0.00000      0.236732       0.00000      -1.00000      0.496321E-01  0.853246       0.00000       20.7028       41.8846       0.00000      0.103321E-03  0.103321E-03   0.00000    
 0.31370D+04   1.950467       0.000000     -0.132344     -0.194255      0.324436E-01   0.00000       0.00000       0.00000     -0.529354E-04 -0.877719E-04  0.130996E-04   0.00000       0.00000       0.00000      0.237281       0.00000      -1.00000      0.496331E-01  0.853251       0.00000       20.6914       41.8979       0.00000      0.103333E-03  0.103333E-03   0.00000    
