     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.34000D+03  0.9973892      0.9972700       113.454      -168.636     -0.488598E-02  -113.467       168.657      0.211702E-02  0.337104     -0.496639     -0.145591E-04 -0.337139      0.496697      0.653157E-05   406.522      -1.39340       1.56576      0.544137E-02  0.212924E-01  0.212378E-01  0.589918       1.52429      0.788327      0.598194      0.598262               NaN
 0.34200D+03  0.9973877      0.9972700       114.130      -169.632     -0.497557E-02  -114.143       169.653      0.212731E-02  0.337097     -0.496629     -0.147138E-04 -0.337132      0.496687      0.662822E-05   408.929      -1.39340       1.56573      0.544288E-02  0.212921E-01  0.212381E-01  0.584313       1.52239      0.788285      0.598194      0.598261               NaN
 0.34400D+03  0.9973871      0.9972692       114.805      -170.627     -0.501067E-02  -114.818       170.647      0.213844E-02  0.337090     -0.496619     -0.146821E-04 -0.337125      0.496677      0.655805E-05   411.333      -1.39340       1.56565      0.544426E-02  0.212916E-01  0.212377E-01  0.586618       1.52840      0.788181      0.598194      0.598261               NaN
 0.34601D+03  0.9973864      0.9972685       115.481      -171.623     -0.502870E-02  -115.494       171.643      0.209431E-02  0.337084     -0.496609     -0.147373E-04 -0.337119      0.496667      0.649543E-05   413.740      -1.39340       1.56568      0.544571E-02  0.212911E-01  0.212369E-01  0.588922       1.52639      0.788221      0.598194      0.598261               NaN
 0.34799D+03  0.9973859      0.9972683       116.151      -172.609     -0.506878E-02  -116.164       172.630      0.211823E-02  0.337077     -0.496599     -0.147245E-04 -0.337112      0.496657      0.652015E-05   416.125      -1.39340       1.56565      0.544634E-02  0.212913E-01  0.212364E-01  0.591200       1.52425      0.788172      0.598194      0.598261               NaN
 0.34999D+03  0.9973858      0.9972676       116.824      -173.601     -0.510224E-02  -116.837       173.622      0.211704E-02  0.337071     -0.496590     -0.146786E-04 -0.337106      0.496648      0.653811E-05   418.523      -1.39340       1.56559      0.544718E-02  0.212911E-01  0.212363E-01  0.585411       1.52207      0.788098      0.598194      0.598261               NaN
 0.35200D+03  0.9973857      0.9972669       117.502      -174.600     -0.513480E-02  -117.515       174.621      0.211926E-02  0.337064     -0.496580     -0.147205E-04 -0.337099      0.496638      0.650325E-05   420.937      -1.39340       1.56560      0.544794E-02  0.212907E-01  0.212363E-01  0.587678       1.51986      0.788109      0.598193      0.598261               NaN
 0.35400D+03  0.9973854      0.9972653       118.176      -175.592     -0.516800E-02  -118.189       175.613      0.212548E-02  0.337057     -0.496571     -0.148430E-04 -0.337093      0.496629      0.650166E-05   423.336      -1.39340       1.56554      0.544989E-02  0.212903E-01  0.212355E-01  0.589925       1.52567      0.788029      0.598193      0.598260               NaN
 0.35600D+03  0.9973848      0.9972650       118.848      -176.583     -0.519448E-02  -118.861       176.604      0.214457E-02  0.337051     -0.496562     -0.147692E-04 -0.337087      0.496620      0.649416E-05   425.731      -1.39340       1.56552      0.545083E-02  0.212900E-01  0.212358E-01  0.583996       1.52329      0.787990      0.598193      0.598260               NaN
 0.35801D+03  0.9973860      0.9972639       119.526      -177.581     -0.522681E-02  -119.539       177.602      0.215968E-02  0.337045     -0.496553     -0.148225E-04 -0.337080      0.496611      0.651315E-05   428.143      -1.39340       1.56549      0.545064E-02  0.212917E-01  0.212350E-01  0.586216       1.52908      0.787951      0.598193      0.598260               NaN
 0.36000D+03  0.9973859      0.9972642       120.198      -178.572     -0.526060E-02  -120.211       178.593      0.217963E-02  0.337039     -0.496544     -0.148603E-04 -0.337074      0.496601      0.655110E-05   430.539      -1.39340       1.56547      0.545043E-02  0.212911E-01  0.212349E-01  0.588416       1.52659      0.787925      0.598193      0.598260               NaN
 0.36200D+03  0.9973855      0.9972632       120.872      -179.564     -0.529107E-02  -120.885       179.586      0.218682E-02  0.337033     -0.496534     -0.147518E-04 -0.337068      0.496592      0.646345E-05   432.938      -1.39340       1.56549      0.545180E-02  0.212902E-01  0.212340E-01  0.590616       1.53230      0.787955      0.598193      0.598260               NaN
 0.36399D+03  0.9973845      0.9972622       121.543      -180.552     -0.532237E-02  -121.556       180.574      0.221535E-02  0.337027     -0.496526     -0.147529E-04 -0.337062      0.496584      0.651283E-05   435.327      -1.39340       1.56548      0.545387E-02  0.212892E-01  0.212336E-01  0.584511       1.52968      0.787944      0.598193      0.598260               NaN
 0.36600D+03  0.9973841      0.9972613       122.220      -181.550     -0.534442E-02  -122.233       181.572      0.221916E-02  0.337021     -0.496517     -0.147503E-04 -0.337057      0.496575      0.662133E-05   437.737      -1.39340       1.56552      0.545519E-02  0.212885E-01  0.212335E-01  0.586682       1.53536      0.787991      0.598192      0.598260               NaN
 0.36800D+03  0.9973818      0.9972601       122.894      -182.543     -0.531562E-02  -122.907       182.565      0.223346E-02  0.337015     -0.496508     -0.145433E-04 -0.337051      0.496566      0.656061E-05   440.138      -1.39340       1.56551      0.545864E-02  0.212892E-01  0.212326E-01  0.588840       1.53265      0.787973      0.598192      0.598260               NaN
 0.37000D+03  0.9973796      0.9972596       123.568      -183.536     -0.530568E-02  -123.582       183.559      0.224709E-02  0.337009     -0.496499     -0.146115E-04 -0.337045      0.496557      0.657342E-05   442.540      -1.39340       1.56552      0.546133E-02  0.212885E-01  0.212322E-01  0.590997       1.52988      0.787986      0.598192      0.598259               NaN
 0.37200D+03  0.9973794      0.9972586       124.241      -184.527     -0.534004E-02  -124.254       184.549      0.225208E-02  0.337003     -0.496491     -0.145471E-04 -0.337039      0.496549      0.653067E-05   444.935      -1.39340       1.56547      0.546254E-02  0.212886E-01  0.212314E-01  0.584728       1.53544      0.787929      0.598192      0.598259               NaN
 0.37400D+03  0.9973790      0.9972583       124.915      -185.521     -0.536480E-02  -124.929       185.544      0.226493E-02  0.336998     -0.496483     -0.145161E-04 -0.337033      0.496540      0.656087E-05   447.338      -1.39339       1.56548      0.546327E-02  0.212887E-01  0.212315E-01  0.586846       1.53255      0.787941      0.598192      0.598259               NaN
 0.37599D+03  0.9973790      0.9972576       125.588      -186.512     -0.539109E-02  -125.602       186.535      0.225700E-02  0.336992     -0.496474     -0.145684E-04 -0.337027      0.496532      0.654577E-05   449.733      -1.39340       1.56542      0.546399E-02  0.212886E-01  0.212313E-01  0.588953       1.52958      0.787856      0.598192      0.598259               NaN
 0.37800D+03  0.9973785      0.9972588       126.263      -187.507     -0.542038E-02  -126.277       187.530      0.225896E-02  0.336987     -0.496466     -0.145500E-04 -0.337022      0.496524      0.641383E-05   452.138      -1.39340       1.56545      0.546327E-02  0.212886E-01  0.212328E-01  0.591066       1.53507      0.787899      0.598192      0.598259               NaN
 0.38000D+03  0.9973775      0.9972574       126.938      -188.501     -0.546564E-02  -126.952       188.524      0.227334E-02  0.336981     -0.496458     -0.146291E-04 -0.337016      0.496516      0.649276E-05   454.541      -1.39339       1.56541      0.546560E-02  0.212876E-01  0.212325E-01  0.584637       1.53201      0.787845      0.598191      0.598259               NaN
 0.38199D+03  0.9973775      0.9972567       127.609      -189.490     -0.549215E-02  -127.623       189.513      0.228712E-02  0.336976     -0.496450     -0.145811E-04 -0.337011      0.496508      0.651329E-05   456.932      -1.39339       1.56542      0.546629E-02  0.212876E-01  0.212324E-01  0.586700       1.52885      0.787854      0.598191      0.598259               NaN
 0.38400D+03  0.9973755      0.9972562       128.287      -190.488     -0.550826E-02  -128.300       190.511      0.230312E-02  0.336970     -0.496442     -0.146934E-04 -0.337006      0.496500      0.649288E-05   459.344      -1.39339       1.56541      0.546884E-02  0.212868E-01  0.212317E-01  0.588776       1.52566      0.787841      0.598192      0.598259               NaN
 0.38600D+03  0.9973759      0.9972557       128.960      -191.480     -0.551969E-02  -128.974       191.503      0.232107E-02  0.336965     -0.496434     -0.145468E-04 -0.337000      0.496492      0.659480E-05   461.743      -1.39339       1.56540      0.546887E-02  0.212873E-01  0.212312E-01  0.590838       1.53100      0.787828      0.598191      0.598258               NaN
 0.38799D+03  0.9973754      0.9972565       129.631      -192.468     -0.554901E-02  -129.645       192.492      0.233818E-02  0.336959     -0.496427     -0.146865E-04 -0.336995      0.496484      0.646309E-05   464.132      -1.39339       1.56536      0.546871E-02  0.212863E-01  0.212322E-01  0.584233       1.53632      0.787775      0.598191      0.598258               NaN
 0.38999D+03  0.9973755      0.9972554       130.305      -193.461     -0.557837E-02  -130.319       193.484      0.235307E-02  0.336954     -0.496419     -0.145264E-04 -0.336990      0.496476      0.652286E-05   466.531      -1.39339       1.56537      0.546957E-02  0.212866E-01  0.212312E-01  0.586257       1.53295      0.787786      0.598191      0.598258               NaN
 0.39200D+03  0.9973750      0.9972549       130.981      -194.457     -0.561772E-02  -130.995       194.481      0.238338E-02  0.336949     -0.496411     -0.145759E-04 -0.336985      0.496469      0.667362E-05   468.940      -1.39339       1.56535      0.547073E-02  0.212863E-01  0.212307E-01  0.588287       1.53826      0.787750      0.598191      0.598258               NaN
 0.39400D+03  0.9973745      0.9972540       131.654      -195.449     -0.564275E-02  -131.668       195.472      0.237209E-02  0.336944     -0.496404     -0.145662E-04 -0.336980      0.496461      0.656948E-05   471.336      -1.39339       1.56529      0.547209E-02  0.212865E-01  0.212310E-01  0.590303       1.53479      0.787671      0.598191      0.598258               NaN
 0.39601D+03  0.9973737      0.9972540       132.332      -196.448     -0.566312E-02  -132.346       196.471      0.237972E-02  0.336939     -0.496396     -0.146104E-04 -0.336975      0.496454      0.644996E-05   473.751      -1.39339       1.56538      0.547279E-02  0.212858E-01  0.212317E-01  0.592330       1.53128      0.787796      0.598191      0.598258               NaN
 0.39800D+03  0.9973732      0.9972532       133.003      -197.436     -0.569189E-02  -133.018       197.460      0.238976E-02  0.336934     -0.496389     -0.145804E-04 -0.336970      0.496446      0.638260E-05   476.141      -1.39339       1.56537      0.547417E-02  0.212854E-01  0.212303E-01  0.585529       1.52766      0.787787      0.598191      0.598258               NaN
 0.39999D+03  0.9973718      0.9972526       133.674      -198.425     -0.573476E-02  -133.688       198.449      0.240351E-02  0.336929     -0.496381     -0.146169E-04 -0.336965      0.496439      0.657714E-05   478.530      -1.39339       1.56542      0.547618E-02  0.212848E-01  0.212294E-01  0.587498       1.53280      0.787850      0.598191      0.598257               NaN
 0.40200D+03  0.9973720      0.9972526       134.350      -199.421     -0.576479E-02  -134.365       199.445      0.242366E-02  0.336924     -0.496374     -0.146301E-04 -0.336960      0.496431      0.651553E-05   480.938      -1.39339       1.56529      0.547602E-02  0.212852E-01  0.212295E-01  0.589480       1.53797      0.787678      0.598191      0.598257               NaN
 0.40400D+03  0.9973725      0.9972523       135.024      -200.414     -0.579017E-02  -135.039       200.438      0.243748E-02  0.336919     -0.496367     -0.144203E-04 -0.336955      0.496424      0.638484E-05   483.339      -1.39339       1.56532      0.547567E-02  0.212863E-01  0.212301E-01  0.591452       1.53422      0.787719      0.598190      0.598257               NaN
 0.40600D+03  0.9973724      0.9972525       135.697      -201.405     -0.583043E-02  -135.712       201.430      0.245887E-02  0.336914     -0.496360     -0.146750E-04 -0.336950      0.496417      0.640178E-05   485.735      -1.39340       1.56523      0.547561E-02  0.212863E-01  0.212302E-01  0.584495       1.53932      0.787590      0.598190      0.598257               NaN
 0.40800D+03  0.9973715      0.9972525       136.372      -202.400     -0.586494E-02  -136.387       202.425      0.246882E-02  0.336909     -0.496353     -0.146918E-04 -0.336945      0.496410      0.645037E-05   488.140      -1.39339       1.56522      0.547656E-02  0.212845E-01  0.212304E-01  0.586435       1.53547      0.787568      0.598190      0.598257               NaN
 0.41001D+03  0.9973703      0.9972510       137.048      -203.396     -0.589281E-02  -137.063       203.421      0.244534E-02  0.336905     -0.496346     -0.145796E-04 -0.336940      0.496403      0.635468E-05   490.548      -1.39339       1.56522      0.547931E-02  0.212834E-01  0.212301E-01  0.588373       1.53157      0.787577      0.598190      0.598257               NaN
 0.41201D+03  0.9973697      0.9972513       137.722      -204.389     -0.591816E-02  -137.737       204.413      0.246633E-02  0.336900     -0.496339     -0.146169E-04 -0.336935      0.496396      0.648059E-05   492.947      -1.39339       1.56519      0.547948E-02  0.212835E-01  0.212300E-01  0.590303       1.52758      0.787527      0.598190      0.598257               NaN
 0.41399D+03  0.9973698      0.9972492       138.391      -205.374     -0.594712E-02  -138.406       205.399      0.246797E-02  0.336896     -0.496332     -0.146146E-04 -0.336931      0.496389      0.646931E-05   495.329      -1.39339       1.56519      0.548156E-02  0.212837E-01  0.212276E-01  0.592214       1.53252      0.787531      0.598190      0.598256               NaN
 0.41601D+03  0.9973691      0.9972494       139.070      -206.374     -0.598566E-02  -139.085       206.399      0.246643E-02  0.336891     -0.496326     -0.146077E-04 -0.336926      0.496383      0.637794E-05   497.746      -1.39339       1.56511      0.548204E-02  0.212827E-01  0.212283E-01  0.585080       1.52846      0.787424      0.598190      0.598256               NaN
 0.41800D+03  0.9973694      0.9972496       139.741      -207.364     -0.601592E-02  -139.757       207.389      0.248180E-02  0.336886     -0.496319     -0.146586E-04 -0.336921      0.496376      0.648112E-05   500.139      -1.39339       1.56509      0.548153E-02  0.212831E-01  0.212284E-01  0.586965       1.53339      0.787388      0.598190      0.598256               NaN
 0.42000D+03  0.9973687      0.9972488       140.414      -208.354     -0.604245E-02  -140.429       208.379      0.252930E-02  0.336882     -0.496312     -0.146602E-04 -0.336917      0.496369      0.651172E-05   502.532      -1.39339       1.56512      0.548304E-02  0.212826E-01  0.212280E-01  0.588847       1.53831      0.787438      0.598190      0.598256               NaN
 0.42200D+03  0.9973673      0.9972475       141.089      -209.348     -0.607348E-02  -141.104       209.374      0.255261E-02  0.336878     -0.496306     -0.147425E-04 -0.336912      0.496363      0.652418E-05   504.936      -1.39339       1.56508      0.548569E-02  0.212809E-01  0.212270E-01  0.590735       1.53408      0.787380      0.598190      0.598256               NaN
 0.42399D+03  0.9973680      0.9972483       141.761      -210.338     -0.609621E-02  -141.776       210.364      0.256279E-02  0.336873     -0.496299     -0.147034E-04 -0.336908      0.496356      0.662037E-05   507.329      -1.39339       1.56509      0.548423E-02  0.212822E-01  0.212277E-01  0.583424       1.53895      0.787394      0.598190      0.598256               NaN
 0.42600D+03  0.9973672      0.9972477       142.435      -211.333     -0.612411E-02  -142.451       211.358      0.257624E-02  0.336869     -0.496292     -0.146091E-04 -0.336904      0.496350      0.664776E-05   509.733      -1.39339       1.56519      0.548560E-02  0.212818E-01  0.212270E-01  0.585276       1.53462      0.787535      0.598190      0.598256               NaN
 0.42801D+03  0.9973673      0.9972479       143.112      -212.329     -0.615928E-02  -143.127       212.355      0.259080E-02  0.336865     -0.496286     -0.147040E-04 -0.336899      0.496343      0.654563E-05   512.142      -1.39339       1.56517      0.548543E-02  0.212824E-01  0.212276E-01  0.587130       1.53948      0.787497      0.598190      0.598256               NaN
 0.42999D+03  0.9973667      0.9972465       143.782      -213.316     -0.618190E-02  -143.797       213.341      0.260115E-02  0.336861     -0.496280     -0.146672E-04 -0.336895      0.496337      0.658004E-05   514.527      -1.39339       1.56515      0.548743E-02  0.212821E-01  0.212259E-01  0.588962       1.53501      0.787471      0.598190      0.598256               NaN
 0.43200D+03  0.9973669      0.9972467       144.457      -214.311     -0.621195E-02  -144.472       214.336      0.261317E-02  0.336856     -0.496273     -0.144753E-04 -0.336891      0.496331      0.657430E-05   516.932      -1.39339       1.56517      0.548689E-02  0.212822E-01  0.212265E-01  0.590807       1.53982      0.787508      0.598189      0.598256               NaN
 0.43401D+03  0.9973656      0.9972461       145.134      -215.308     -0.625315E-02  -145.149       215.334      0.263001E-02  0.336852     -0.496267     -0.145212E-04 -0.336887      0.496324      0.659145E-05   519.342      -1.39339       1.56519      0.548876E-02  0.212807E-01  0.212256E-01  0.592652       1.53530      0.787527      0.598189      0.598256               NaN
 0.43600D+03  0.9973656      0.9972455       145.804      -216.295     -0.628268E-02  -145.819       216.321      0.261121E-02  0.336848     -0.496261     -0.145252E-04 -0.336882      0.496318      0.646146E-05   521.728      -1.39339       1.56515      0.548945E-02  0.212811E-01  0.212270E-01  0.585115       1.54002      0.787472      0.598189      0.598255               NaN
 0.43800D+03  0.9973655      0.9972441       146.477      -217.287     -0.630263E-02  -146.493       217.314      0.260338E-02  0.336844     -0.496255     -0.145576E-04 -0.336879      0.496312      0.633969E-05   524.128      -1.39339       1.56516      0.549090E-02  0.212811E-01  0.212266E-01  0.586918       1.53538      0.787484      0.598189      0.598256               NaN
 0.44000D+03  0.9973647      0.9972432       147.151      -218.279     -0.632139E-02  -147.166       218.305      0.261414E-02  0.336839     -0.496249     -0.144595E-04 -0.336874      0.496306      0.633520E-05   526.525      -1.39339       1.56510      0.549262E-02  0.212804E-01  0.212268E-01  0.588717       1.54008      0.787406      0.598189      0.598255               NaN
 0.44200D+03  0.9973640      0.9972437       147.827      -219.275     -0.633152E-02  -147.843       219.302      0.262262E-02  0.336835     -0.496243     -0.145288E-04 -0.336870      0.496300      0.627960E-05   528.933      -1.39339       1.56509      0.549286E-02  0.212797E-01  0.212275E-01  0.590521       1.53535      0.787389      0.598189      0.598255               NaN
 0.44399D+03  0.9973634      0.9972432       148.497      -220.263     -0.637304E-02  -148.513       220.289      0.265451E-02  0.336831     -0.496237     -0.145696E-04 -0.336866      0.496294      0.641514E-05   531.320      -1.39339       1.56510      0.549400E-02  0.212800E-01  0.212277E-01  0.582829       1.54000      0.787406      0.598189      0.598255               NaN
 0.44600D+03  0.9973637      0.9972426       149.174      -221.261     -0.641081E-02  -149.191       221.287      0.267265E-02  0.336827     -0.496231     -0.145504E-04 -0.336862      0.496288      0.642468E-05   533.732      -1.39339       1.56512      0.549429E-02  0.212801E-01  0.212280E-01  0.584602       1.53518      0.787430      0.598189      0.598255               NaN
 0.44799D+03  0.9973630      0.9972432       149.844      -222.247     -0.643801E-02  -149.860       222.274      0.267628E-02  0.336824     -0.496225     -0.145924E-04 -0.336858      0.496283      0.639117E-05   536.118      -1.39339       1.56511      0.549438E-02  0.212794E-01  0.212286E-01  0.586352       1.53977      0.787421      0.598189      0.598255               NaN
 0.45000D+03  0.9973636      0.9972421       150.520      -223.243     -0.645539E-02  -150.536       223.270      0.267707E-02  0.336819     -0.496219     -0.145940E-04 -0.336855      0.496277      0.628384E-05   538.524      -1.39339       1.56502      0.549487E-02  0.212803E-01  0.212275E-01  0.588116       1.53484      0.787300      0.598188      0.598255               NaN
 0.45201D+03  0.9973620      0.9972418       151.197      -224.240     -0.650522E-02  -151.213       224.267      0.268593E-02  0.336815     -0.496214     -0.147419E-04 -0.336851      0.496271      0.634794E-05   540.935      -1.39339       1.56506      0.549671E-02  0.212791E-01  0.212264E-01  0.589880       1.53944      0.787346      0.598188      0.598255               NaN
 0.45399D+03  0.9973618      0.9972420       151.866      -225.226     -0.653201E-02  -151.882       225.253      0.269644E-02  0.336812     -0.496208     -0.146114E-04 -0.336847      0.496265      0.626718E-05   543.317      -1.39339       1.56510      0.549674E-02  0.212792E-01  0.212267E-01  0.591619       1.53436      0.787403      0.598188      0.598255               NaN
 0.45600D+03  0.9973614      0.9972419       152.542      -226.222     -0.656620E-02  -152.558       226.249      0.270290E-02  0.336808     -0.496202     -0.146259E-04 -0.336843      0.496260      0.632805E-05   545.725      -1.39339       1.56509      0.549719E-02  0.212790E-01  0.212259E-01  0.583728       1.53892      0.787390      0.598188      0.598255               NaN
 0.45801D+03  0.9973611      0.9972409       153.217      -227.217     -0.659058E-02  -153.234       227.244      0.267567E-02  0.336804     -0.496197     -0.145144E-04 -0.336839      0.496254      0.620151E-05   548.131      -1.39339       1.56502      0.549851E-02  0.212780E-01  0.212260E-01  0.585451       1.53379      0.787288      0.598188      0.598255               NaN
 0.45999D+03  0.9973615      0.9972398       153.886      -228.202     -0.662468E-02  -153.903       228.230      0.269070E-02  0.336800     -0.496191     -0.146328E-04 -0.336835      0.496248      0.619279E-05   550.513      -1.39339       1.56507      0.549927E-02  0.212791E-01  0.212251E-01  0.587155       1.53825      0.787361      0.598188      0.598255               NaN
 0.46201D+03  0.9973614      0.9972401       154.564      -229.202     -0.665779E-02  -154.581       229.229      0.268017E-02  0.336797     -0.496186     -0.146722E-04 -0.336832      0.496243      0.614557E-05   552.928      -1.39339       1.56500      0.549909E-02  0.212799E-01  0.212263E-01  0.588881       1.53304      0.787261      0.598188      0.598255               NaN
 0.46400D+03  0.9973604      0.9972394       155.237      -230.192     -0.667513E-02  -155.253       230.219      0.266633E-02  0.336793     -0.496180     -0.146238E-04 -0.336828      0.496237      0.625764E-05   555.322      -1.39339       1.56505      0.550076E-02  0.212794E-01  0.212264E-01  0.590588       1.53748      0.787338      0.598188      0.598254               NaN
 0.46600D+03  0.9973609      0.9972394       155.910      -231.183     -0.670621E-02  -155.926       231.211      0.268462E-02  0.336789     -0.496175     -0.146840E-04 -0.336825      0.496231      0.623299E-05   557.719      -1.39339       1.56517      0.550019E-02  0.212798E-01  0.212261E-01  0.592296       1.53214      0.787499      0.598188      0.598254               NaN
 0.46800D+03  0.9973608      0.9972395       156.581      -232.173     -0.673417E-02  -156.598       232.201      0.270058E-02  0.336786     -0.496170     -0.146522E-04 -0.336821      0.496226      0.615571E-05   560.111      -1.39339       1.56509      0.550020E-02  0.212791E-01  0.212264E-01  0.584179       1.53654      0.787395      0.598188      0.598254               NaN
 0.47001D+03  0.9973579      0.9972387       157.259      -233.171     -0.681935E-02  -157.276       233.199      0.272424E-02  0.336782     -0.496165     -0.146682E-04 -0.336817      0.496221      0.628846E-05   562.524      -1.39339       1.56500      0.550390E-02  0.212793E-01  0.212259E-01  0.585864       1.53112      0.787268      0.598188      0.598254               NaN
 0.47199D+03  0.9973577      0.9972387       157.928      -234.157     -0.684923E-02  -157.945       234.185      0.273271E-02  0.336779     -0.496159     -0.147163E-04 -0.336814      0.496216      0.624497E-05   564.906      -1.39339       1.56503      0.550419E-02  0.212798E-01  0.212257E-01  0.587526       1.53547      0.787305      0.598188      0.598254               NaN
 0.47400D+03  0.9973575      0.9972373       158.603      -235.151     -0.687543E-02  -158.620       235.179      0.274509E-02  0.336775     -0.496154     -0.146025E-04 -0.336810      0.496210      0.621175E-05   567.310      -1.39339       1.56504      0.550573E-02  0.212812E-01  0.212248E-01  0.589201       1.53984      0.787314      0.598188      0.598254               NaN
 0.47599D+03  0.9973580      0.9972382       159.275      -236.141     -0.690693E-02  -159.292       236.169      0.275534E-02  0.336771     -0.496149     -0.147061E-04 -0.336807      0.496205      0.632868E-05   569.703      -1.39339       1.56498      0.550437E-02  0.212815E-01  0.212254E-01  0.590865       1.53426      0.787235      0.598188      0.598254               NaN
 0.47800D+03  0.9973568      0.9972375       159.951      -237.137     -0.693510E-02  -159.968       237.166      0.276984E-02  0.336768     -0.496144     -0.147445E-04 -0.336803      0.496200      0.625100E-05   572.112      -1.39339       1.56495      0.550624E-02  0.212800E-01  0.212249E-01  0.582579       1.53861      0.787198      0.598188      0.598254               NaN
 0.48000D+03  0.9973571      0.9972367       160.624      -238.129     -0.696678E-02  -160.641       238.157      0.279210E-02  0.336765     -0.496139     -0.147017E-04 -0.336800      0.496195      0.619105E-05   574.508      -1.39339       1.56496      0.550666E-02  0.212811E-01  0.212235E-01  0.584213       1.53294      0.787210      0.598188      0.598254               NaN
 0.48200D+03  0.9973559      0.9972362       161.299      -239.123     -0.699859E-02  -161.316       239.152      0.278780E-02  0.336761     -0.496134     -0.147610E-04 -0.336796      0.496190      0.615355E-05   576.913      -1.39339       1.56494      0.550844E-02  0.212797E-01  0.212227E-01  0.585851       1.52722      0.787183      0.598188      0.598254               NaN
 0.48400D+03  0.9973562      0.9972357       161.971      -240.113     -0.699810E-02  -161.988       240.142      0.279730E-02  0.336758     -0.496129     -0.147073E-04 -0.336793      0.496185      0.623205E-05   579.305      -1.39339       1.56495      0.550860E-02  0.212804E-01  0.212226E-01  0.587478       1.53146      0.787199      0.598188      0.598253               NaN
 0.48599D+03  0.9973557      0.9972361       162.643      -241.103     -0.703486E-02  -162.660       241.131      0.281479E-02  0.336755     -0.496124     -0.147955E-04 -0.336789      0.496180      0.629353E-05   581.697      -1.39339       1.56494      0.550883E-02  0.212811E-01  0.212229E-01  0.589102       1.53569      0.787185      0.598188      0.598253               NaN
 0.48801D+03  0.9973545      0.9972358       163.320      -242.101     -0.706587E-02  -163.338       242.130      0.283147E-02  0.336752     -0.496119     -0.146991E-04 -0.336786      0.496175      0.632438E-05   584.111      -1.39338       1.56513      0.551022E-02  0.212791E-01  0.212227E-01  0.590739       1.53996      0.787439      0.598188      0.598253               NaN
 0.49000D+03  0.9973537      0.9972359       163.991      -243.089     -0.708937E-02  -164.008       243.118      0.284105E-02  0.336748     -0.496115     -0.147508E-04 -0.336783      0.496170      0.626828E-05   586.499      -1.39338       1.56497      0.551102E-02  0.212789E-01  0.212229E-01  0.592356       1.53405      0.787224      0.598188      0.598253               NaN
 0.49200D+03  0.9973532      0.9972362       164.665      -244.082     -0.712378E-02  -164.682       244.111      0.285328E-02  0.336745     -0.496110     -0.146942E-04 -0.336780      0.496165      0.623568E-05   588.899      -1.39338       1.56498      0.551114E-02  0.212783E-01  0.212236E-01  0.583826       1.53825      0.787238      0.598188      0.598253               NaN
 0.49401D+03  0.9973541      0.9972362       165.341      -245.078     -0.714924E-02  -165.358       245.107      0.281375E-02  0.336742     -0.496105     -0.146461E-04 -0.336776      0.496160      0.617248E-05   591.306      -1.39339       1.56505      0.551029E-02  0.212799E-01  0.212250E-01  0.585424       1.53228      0.787332      0.598188      0.598253               NaN
 0.49600D+03  0.9973543      0.9972354       166.012      -246.067     -0.718777E-02  -166.030       246.097      0.283282E-02  0.336739     -0.496100     -0.146779E-04 -0.336773      0.496156      0.623730E-05   593.698      -1.39339       1.56502      0.551089E-02  0.212814E-01  0.212239E-01  0.587010       1.53643      0.787294      0.598188      0.598253               NaN
 0.49801D+03  0.9973539      0.9972349       166.689      -247.064     -0.721982E-02  -166.707       247.093      0.284210E-02  0.336735     -0.496095     -0.147291E-04 -0.336770      0.496151      0.619489E-05   596.107      -1.39339       1.56501      0.551177E-02  0.212814E-01  0.212230E-01  0.588604       1.54061      0.787283      0.598188      0.598252               NaN
 0.50000D+03  0.9973537      0.9972332       167.361      -248.053     -0.724785E-02  -167.378       248.083      0.284349E-02  0.336732     -0.496090     -0.148484E-04 -0.336766      0.496146      0.600477E-05   598.499      -1.39339       1.56506      0.551362E-02  0.212811E-01  0.212210E-01  0.590186       1.54475      0.787341      0.598187      0.598252               NaN
 0.50200D+03  0.9973521      0.9972336       168.032      -249.042     -0.725036E-02  -168.050       249.072      0.284492E-02  0.336729     -0.496085     -0.147633E-04 -0.336763      0.496141      0.603529E-05   600.890      -1.39339       1.56505      0.551482E-02  0.212793E-01  0.212209E-01  0.591764       1.53859      0.787333      0.598187      0.598252               NaN
 0.50400D+03  0.9973518      0.9972342       168.705      -250.034     -0.727977E-02  -168.723       250.063      0.285639E-02  0.336726     -0.496081     -0.147467E-04 -0.336760      0.496137      0.597759E-05   603.286      -1.39339       1.56498      0.551454E-02  0.212791E-01  0.212219E-01  0.583025       1.54270      0.787234      0.598187      0.598252               NaN
 0.50599D+03  0.9973509      0.9972338       169.378      -251.025     -0.729215E-02  -169.396       251.055      0.288000E-02  0.336723     -0.496077     -0.147147E-04 -0.336757      0.496132      0.609058E-05   605.683      -1.39338       1.56499      0.551583E-02  0.212792E-01  0.212226E-01  0.584576       1.53645      0.787246      0.598187      0.598252               NaN
 0.50801D+03  0.9973514      0.9972326       170.055      -252.023     -0.731568E-02  -170.073       252.053      0.290431E-02  0.336720     -0.496072     -0.146261E-04 -0.336754      0.496128      0.610860E-05   608.095      -1.39338       1.56507      0.551658E-02  0.212797E-01  0.212226E-01  0.586134       1.53017      0.787354      0.598187      0.598252               NaN
