"epoch","MoE_0129_92hk0cay - class_train_loss","MoE_0129_92hk0cay - class_train_loss__MIN","MoE_0129_92hk0cay - class_train_loss__MAX","MoE_0129_92hk0cay - _step","MoE_0129_92hk0cay - _step__MIN","MoE_0129_92hk0cay - _step__MAX","MoE_0129_92hk0cay - reg_train_loss","MoE_0129_92hk0cay - reg_train_loss__MIN","MoE_0129_92hk0cay - reg_train_loss__MAX","MoE_0129_92hk0cay - train_loss","MoE_0129_92hk0cay - train_loss__MIN","MoE_0129_92hk0cay - train_loss__MAX"
"517","0.0010164998238906264","0.0010164998238906264","0.0010164998238906264","517","517","517","0.00413037883117795","0.00413037883117795","0.00413037883117795","0.17828085108703742","0.17828085108703742","0.17828085108703742"
"518","0.0004356570425443351","0.0004356570425443351","0.0004356570425443351","518","518","518","0.0046659656800329685","0.0046659656800329685","0.0046659656800329685","0.17751120277543186","0.17751120277543186","0.17751120277543186"
"519","0.001318337512202561","0.001318337512202561","0.001318337512202561","519","519","519","0.0032034851610660553","0.0032034851610660553","0.0032034851610660553","0.17858512854114117","0.17858512854114117","0.17858512854114117"
"520","0.0003350712941028178","0.0003350712941028178","0.0003350712941028178","520","520","520","0.003110576421022415","0.003110576421022415","0.003110576421022415","0.17827716196377089","0.17827716196377089","0.17827716196377089"
"521","0.0018130941316485405","0.0018130941316485405","0.0018130941316485405","521","521","521","0.0029794410802423954","0.0029794410802423954","0.0029794410802423954","0.17801276807734903","0.17801276807734903","0.17801276807734903"
"522","0.001836720621213317","0.001836720621213317","0.001836720621213317","522","522","522","0.003383761504665017","0.003383761504665017","0.003383761504665017","0.17761682252850983","0.17761682252850983","0.17761682252850983"
"523","0.00006805943121435121","0.00006805943121435121","0.00006805943121435121","523","523","523","0.0029359871987253428","0.0029359871987253428","0.0029359871987253428","0.17847279863636706","0.17847279863636706","0.17847279863636706"
"524","0.0014336161548271775","0.0014336161548271775","0.0014336161548271775","524","524","524","0.004330368712544441","0.004330368712544441","0.004330368712544441","0.1781726561700209","0.1781726561700209","0.1781726561700209"
"525","0.0007095562177710235","0.0007095562177710235","0.0007095562177710235","525","525","525","0.003653738647699356","0.003653738647699356","0.003653738647699356","0.17846209237168092","0.17846209237168092","0.17846209237168092"
"526","0.0001882516371551901","0.0001882516371551901","0.0001882516371551901","526","526","526","0.0029479553923010826","0.0029479553923010826","0.0029479553923010826","0.17822048332218876","0.17822048332218876","0.17822048332218876"
"527","0.001966899959370494","0.001966899959370494","0.001966899959370494","527","527","527","0.009993785060942173","0.009993785060942173","0.009993785060942173","0.17840932339423712","0.17840932339423712","0.17840932339423712"
"528","0.01856168545782566","0.01856168545782566","0.01856168545782566","528","528","528","0.006219716742634773","0.006219716742634773","0.006219716742634773","0.17782934141807816","0.17782934141807816","0.17782934141807816"
"529","0.0003826522151939571","0.0003826522151939571","0.0003826522151939571","529","529","529","0.003735871519893408","0.003735871519893408","0.003735871519893408","0.17824336544210653","0.17824336544210653","0.17824336544210653"
"530","0.005842705722898245","0.005842705722898245","0.005842705722898245","530","530","530","0.004477767273783684","0.004477767273783684","0.004477767273783684","0.17775631656513535","0.17775631656513535","0.17775631656513535"
"531","0.0013111080043017864","0.0013111080043017864","0.0013111080043017864","531","531","531","0.003037787973880768","0.003037787973880768","0.003037787973880768","0.17812279748673343","0.17812279748673343","0.17812279748673343"
"532","0.004713399801403284","0.004713399801403284","0.004713399801403284","532","532","532","0.0035872245207428932","0.0035872245207428932","0.0035872245207428932","0.1782583002606954","0.1782583002606954","0.1782583002606954"
"533","0.009964530356228352","0.009964530356228352","0.009964530356228352","533","533","533","0.00396265322342515","0.00396265322342515","0.00396265322342515","0.17811187246587443","0.17811187246587443","0.17811187246587443"
"534","0.00018909317441284657","0.00018909317441284657","0.00018909317441284657","534","534","534","0.0030729554127901793","0.0030729554127901793","0.0030729554127901793","0.17770763525788844","0.17770763525788844","0.17770763525788844"
"535","0.0013428174424916506","0.0013428174424916506","0.0013428174424916506","535","535","535","0.003943543415516615","0.003943543415516615","0.003943543415516615","0.17828878929285236","0.17828878929285236","0.17828878929285236"
"536","0.000546933792065829","0.000546933792065829","0.000546933792065829","536","536","536","0.002500214148312807","0.002500214148312807","0.002500214148312807","0.17784288525888536","0.17784288525888536","0.17784288525888536"
"537","0.0011962418211624026","0.0011962418211624026","0.0011962418211624026","537","537","537","0.005347094498574734","0.005347094498574734","0.005347094498574734","0.17797978262610348","0.17797978262610348","0.17797978262610348"
"538","0.001548847067169845","0.001548847067169845","0.001548847067169845","538","538","538","0.004399425815790892","0.004399425815790892","0.004399425815790892","0.17842617179408218","0.17842617179408218","0.17842617179408218"
"539","0.0014275169232860208","0.0014275169232860208","0.0014275169232860208","539","539","539","0.004621140658855438","0.004621140658855438","0.004621140658855438","0.17860153149118427","0.17860153149118427","0.17860153149118427"
"540","0.0010286137694492936","0.0010286137694492936","0.0010286137694492936","540","540","540","0.0033311392180621624","0.0033311392180621624","0.0033311392180621624","0.1783251682646961","0.1783251682646961","0.1783251682646961"
"541","0.003509577363729477","0.003509577363729477","0.003509577363729477","541","541","541","0.00333766033872962","0.00333766033872962","0.00333766033872962","0.17806988694057885","0.17806988694057885","0.17806988694057885"
"542","0.0021562434267252684","0.0021562434267252684","0.0021562434267252684","542","542","542","0.0038984997663646936","0.0038984997663646936","0.0038984997663646936","0.17832321504223497","0.17832321504223497","0.17832321504223497"
"543","0.006534490268677473","0.006534490268677473","0.006534490268677473","543","543","543","0.004339228849858046","0.004339228849858046","0.004339228849858046","0.17799717221670952","0.17799717221670952","0.17799717221670952"
"544","0.0014352418947964907","0.0014352418947964907","0.0014352418947964907","544","544","544","0.002980472519993782","0.002980472519993782","0.002980472519993782","0.1782297221957175","0.1782297221957175","0.1782297221957175"
"545","0.00548452977091074","0.00548452977091074","0.00548452977091074","545","545","545","0.004467133432626724","0.004467133432626724","0.004467133432626724","0.1782479709207434","0.1782479709207434","0.1782479709207434"
"546","0.004595468286424875","0.004595468286424875","0.004595468286424875","546","546","546","0.0028235474601387978","0.0028235474601387978","0.0028235474601387978","0.17794331309845018","0.17794331309845018","0.17794331309845018"
"547","0.006105147302150726","0.006105147302150726","0.006105147302150726","547","547","547","0.0040090931579470634","0.0040090931579470634","0.0040090931579470634","0.17863046829908366","0.17863046829908366","0.17863046829908366"
"548","0.003114646067842841","0.003114646067842841","0.003114646067842841","548","548","548","0.004816193599253893","0.004816193599253893","0.004816193599253893","0.17760124841908084","0.17760124841908084","0.17760124841908084"
"549","0.008068292401731014","0.008068292401731014","0.008068292401731014","549","549","549","0.006767194718122482","0.006767194718122482","0.006767194718122482","0.1782166240135927","0.1782166240135927","0.1782166240135927"
"550","0.009011470712721348","0.009011470712721348","0.009011470712721348","550","550","550","0.0027646590024232864","0.0027646590024232864","0.0027646590024232864","0.17811276961960415","0.17811276961960415","0.17811276961960415"
"551","0.010681970976293087","0.010681970976293087","0.010681970976293087","551","551","551","0.003229747526347637","0.003229747526347637","0.003229747526347637","0.17810758338272387","0.17810758338272387","0.17810758338272387"
"552","0.008999800309538841","0.008999800309538841","0.008999800309538841","552","552","552","0.002621972933411598","0.002621972933411598","0.002621972933411598","0.17833371197186998","0.17833371197186998","0.17833371197186998"
"553","0.0015859883278608322","0.0015859883278608322","0.0015859883278608322","553","553","553","0.004183033015578985","0.004183033015578985","0.004183033015578985","0.17844618271734514","0.17844618271734514","0.17844618271734514"
"554","0.0019342098385095596","0.0019342098385095596","0.0019342098385095596","554","554","554","0.003892352106049657","0.003892352106049657","0.003892352106049657","0.17798112962841128","0.17798112962841128","0.17798112962841128"
"555","0.0018195597222074866","0.0018195597222074866","0.0018195597222074866","555","555","555","0.0039027989841997623","0.0039027989841997623","0.0039027989841997623","0.1786845780431401","0.1786845780431401","0.1786845780431401"
"556","0.009102444164454937","0.009102444164454937","0.009102444164454937","556","556","556","0.005141904577612877","0.005141904577612877","0.005141904577612877","0.1780188374207502","0.1780188374207502","0.1780188374207502"
"557","0.004273329861462116","0.004273329861462116","0.004273329861462116","557","557","557","0.004025896079838276","0.004025896079838276","0.004025896079838276","0.1780684536030749","0.1780684536030749","0.1780684536030749"
"558","0.004407520405948162","0.004407520405948162","0.004407520405948162","558","558","558","0.0031000557355582714","0.0031000557355582714","0.0031000557355582714","0.17813813600975614","0.17813813600975614","0.17813813600975614"
"559","0.008460801094770432","0.008460801094770432","0.008460801094770432","559","559","559","0.004422807600349188","0.004422807600349188","0.004422807600349188","0.17832408580330814","0.17832408580330814","0.17832408580330814"
"560","0.003967183642089367","0.003967183642089367","0.003967183642089367","560","560","560","0.005181731656193733","0.005181731656193733","0.005181731656193733","0.17856705354626856","0.17856705354626856","0.17856705354626856"
"561","0.0027082962915301323","0.0027082962915301323","0.0027082962915301323","561","561","561","0.0038107954896986485","0.0038107954896986485","0.0038107954896986485","0.17844485804374083","0.17844485804374083","0.17844485804374083"
"562","0.003323187353089452","0.003323187353089452","0.003323187353089452","562","562","562","0.004587364848703146","0.004587364848703146","0.004587364848703146","0.17861754112245126","0.17861754112245126","0.17861754112245126"
"563","0.010160491801798344","0.010160491801798344","0.010160491801798344","563","563","563","0.004952734336256981","0.004952734336256981","0.004952734336256981","0.17791523025518002","0.17791523025518002","0.17791523025518002"
"564","0.00021141961042303592","0.00021141961042303592","0.00021141961042303592","564","564","564","0.0038895760662853718","0.0038895760662853718","0.0038895760662853718","0.1782090638690672","0.1782090638690672","0.1782090638690672"
"565","0.001864448538981378","0.001864448538981378","0.001864448538981378","565","565","565","0.0033625741489231586","0.0033625741489231586","0.0033625741489231586","0.17802908813872306","0.17802908813872306","0.17802908813872306"
"566","0.005117814522236586","0.005117814522236586","0.005117814522236586","566","566","566","0.0034589781425893307","0.0034589781425893307","0.0034589781425893307","0.17773401213783355","0.17773401213783355","0.17773401213783355"
"567","0.0025081585627049208","0.0025081585627049208","0.0025081585627049208","567","567","567","0.0037186783738434315","0.0037186783738434315","0.0037186783738434315","0.17863942260988913","0.17863942260988913","0.17863942260988913"
"568","0.001673890626989305","0.001673890626989305","0.001673890626989305","568","568","568","0.0035957470536231995","0.0035957470536231995","0.0035957470536231995","0.17850589785986748","0.17850589785986748","0.17850589785986748"
"569","0.006784066557884216","0.006784066557884216","0.006784066557884216","569","569","569","0.0031597616616636515","0.0031597616616636515","0.0031597616616636515","0.17819302302246315","0.17819302302246315","0.17819302302246315"
"570","0.002130466280505061","0.002130466280505061","0.002130466280505061","570","570","570","0.005914757959544659","0.005914757959544659","0.005914757959544659","0.17857265707095415","0.17857265707095415","0.17857265707095415"
"571","0.0013704897137358785","0.0013704897137358785","0.0013704897137358785","571","571","571","0.002772699575871229","0.002772699575871229","0.002772699575871229","0.1780668440442114","0.1780668440442114","0.1780668440442114"
"572","0.0043779280968010426","0.0043779280968010426","0.0043779280968010426","572","572","572","0.0032463911920785904","0.0032463911920785904","0.0032463911920785904","0.17803565661726822","0.17803565661726822","0.17803565661726822"
"573","0.003782189218327403","0.003782189218327403","0.003782189218327403","573","573","573","0.007647877559065819","0.007647877559065819","0.007647877559065819","0.1778559550486307","0.1778559550486307","0.1778559550486307"
"574","0.002685988089069724","0.002685988089069724","0.002685988089069724","574","574","574","0.003506120527163148","0.003506120527163148","0.003506120527163148","0.17834219503921225","0.17834219503921225","0.17834219503921225"
"575","0.0056869760155677795","0.0056869760155677795","0.0056869760155677795","575","575","575","0.0038171582855284214","0.0038171582855284214","0.0038171582855284214","0.17845541456880532","0.17845541456880532","0.17845541456880532"
"576","0.008494554087519646","0.008494554087519646","0.008494554087519646","576","576","576","0.003606185084208846","0.003606185084208846","0.003606185084208846","0.17816608638597306","0.17816608638597306","0.17816608638597306"
"577","0.0027272093575447798","0.0027272093575447798","0.0027272093575447798","577","577","577","0.006522901356220245","0.006522901356220245","0.006522901356220245","0.17825482339373422","0.17825482339373422","0.17825482339373422"
"578","0.0026083604898303747","0.0026083604898303747","0.0026083604898303747","578","578","578","0.004076873883605003","0.004076873883605003","0.004076873883605003","0.17870276936598106","0.17870276936598106","0.17870276936598106"
"579","0.001904851640574634","0.001904851640574634","0.001904851640574634","579","579","579","0.003950637765228748","0.003950637765228748","0.003950637765228748","0.17853688981159033","0.17853688981159033","0.17853688981159033"
"580","0.0011906487634405494","0.0011906487634405494","0.0011906487634405494","580","580","580","0.004850628785789013","0.004850628785789013","0.004850628785789013","0.1780229361493227","0.1780229361493227","0.1780229361493227"
"581","0.009844806976616383","0.009844806976616383","0.009844806976616383","581","581","581","0.008114907890558243","0.008114907890558243","0.008114907890558243","0.17846541677128774","0.17846541677128774","0.17846541677128774"
"582","0.00012905163748655468","0.00012905163748655468","0.00012905163748655468","582","582","582","0.0018608813406899571","0.0018608813406899571","0.0018608813406899571","0.17787817724769422","0.17787817724769422","0.17787817724769422"
"583","0.0013863896019756794","0.0013863896019756794","0.0013863896019756794","583","583","583","0.0019565331749618053","0.0019565331749618053","0.0019565331749618053","0.1778799313763888","0.1778799313763888","0.1778799313763888"
"584","0.008929435163736343","0.008929435163736343","0.008929435163736343","584","584","584","0.003646869445219636","0.003646869445219636","0.003646869445219636","0.1785564769656111","0.1785564769656111","0.1785564769656111"
"585","0.002896522870287299","0.002896522870287299","0.002896522870287299","585","585","585","0.0028704642318189144","0.0028704642318189144","0.0028704642318189144","0.1779780786041377","0.1779780786041377","0.1779780786041377"
"586","0.0011810294818133116","0.0011810294818133116","0.0011810294818133116","586","586","586","0.0026375274173915386","0.0026375274173915386","0.0026375274173915386","0.17830823185246794","0.17830823185246794","0.17830823185246794"
"587","0.003530089044943452","0.003530089044943452","0.003530089044943452","587","587","587","0.003721462097018957","0.003721462097018957","0.003721462097018957","0.17839698424980188","0.17839698424980188","0.17839698424980188"
"588","0.0026851242873817682","0.0026851242873817682","0.0026851242873817682","588","588","588","0.004222855903208256","0.004222855903208256","0.004222855903208256","0.17803639511095326","0.17803639511095326","0.17803639511095326"
"589","0.0047601438127458096","0.0047601438127458096","0.0047601438127458096","589","589","589","0.004918770398944616","0.004918770398944616","0.004918770398944616","0.17809403142936941","0.17809403142936941","0.17809403142936941"
"590","0.0034870682284235954","0.0034870682284235954","0.0034870682284235954","590","590","590","0.00695568323135376","0.00695568323135376","0.00695568323135376","0.17816472677097347","0.17816472677097347","0.17816472677097347"
"591","0.0018059585709124804","0.0018059585709124804","0.0018059585709124804","591","591","591","0.002876385347917676","0.002876385347917676","0.002876385347917676","0.17793815248014017","0.17793815248014017","0.17793815248014017"
"592","0.008517482317984104","0.008517482317984104","0.008517482317984104","592","592","592","0.002839976456016302","0.002839976456016302","0.002839976456016302","0.17849900555215012","0.17849900555215012","0.17849900555215012"
"593","0.0029618714470416307","0.0029618714470416307","0.0029618714470416307","593","593","593","0.0050145662389695644","0.0050145662389695644","0.0050145662389695644","0.17827162304457328","0.17827162304457328","0.17827162304457328"
"594","0.0011757205938920379","0.0011757205938920379","0.0011757205938920379","594","594","594","0.00328201986849308","0.00328201986849308","0.00328201986849308","0.17780200172222613","0.17780200172222613","0.17780200172222613"
"595","0.0027533848769962788","0.0027533848769962788","0.0027533848769962788","595","595","595","0.004014249891042709","0.004014249891042709","0.004014249891042709","0.17781078065948078","0.17781078065948078","0.17781078065948078"
"596","0.0029812767170369625","0.0029812767170369625","0.0029812767170369625","596","596","596","0.00539737194776535","0.00539737194776535","0.00539737194776535","0.17842306024363253","0.17842306024363253","0.17842306024363253"
"597","0.0024609046522527933","0.0024609046522527933","0.0024609046522527933","597","597","597","0.004756856709718704","0.004756856709718704","0.004756856709718704","0.17785036786269512","0.17785036786269512","0.17785036786269512"
"598","0.0011797707993537188","0.0011797707993537188","0.0011797707993537188","598","598","598","0.0027742055244743824","0.0027742055244743824","0.0027742055244743824","0.1778026109926481","0.1778026109926481","0.1778026109926481"
"599","0.0010327271884307265","0.0010327271884307265","0.0010327271884307265","599","599","599","0.004925786983221769","0.004925786983221769","0.004925786983221769","0.17800684304882192","0.17800684304882192","0.17800684304882192"
"600","0.010952792130410671","0.010952792130410671","0.010952792130410671","600","600","600","0.005349690094590187","0.005349690094590187","0.005349690094590187","0.17821263578891067","0.17821263578891067","0.17821263578891067"
"601","0.0009806070011109114","0.0009806070011109114","0.0009806070011109114","601","601","601","0.002237127162516117","0.002237127162516117","0.002237127162516117","0.17841731061630214","0.17841731061630214","0.17841731061630214"
"602","0.0005771556752733886","0.0005771556752733886","0.0005771556752733886","602","602","602","0.005863890051841736","0.005863890051841736","0.005863890051841736","0.17835359828566993","0.17835359828566993","0.17835359828566993"
"603","0.005699492525309324","0.005699492525309324","0.005699492525309324","603","603","603","0.00459339190274477","0.00459339190274477","0.00459339190274477","0.1782910193955375","0.1782910193955375","0.1782910193955375"
"604","0.0004049256967846304","0.0004049256967846304","0.0004049256967846304","604","604","604","0.003696531057357788","0.003696531057357788","0.003696531057357788","0.17777183626121257","0.17777183626121257","0.17777183626121257"
"605","0.0030470381025224924","0.0030470381025224924","0.0030470381025224924","605","605","605","0.0043014949187636375","0.0043014949187636375","0.0043014949187636375","0.17775712842192756","0.17775712842192756","0.17775712842192756"
"606","0.00027963772299699485","0.00027963772299699485","0.00027963772299699485","606","606","606","0.00363344419747591","0.00363344419747591","0.00363344419747591","0.177980821683367","0.177980821683367","0.177980821683367"
"607","0.008072280324995518","0.008072280324995518","0.008072280324995518","607","607","607","0.00364764709956944","0.00364764709956944","0.00364764709956944","0.17866773982007242","0.17866773982007242","0.17866773982007242"
"608","0.006511791609227657","0.006511791609227657","0.006511791609227657","608","608","608","0.008529765531420708","0.008529765531420708","0.008529765531420708","0.17776058914366025","0.17776058914366025","0.17776058914366025"
"609","0.00044873615843243897","0.00044873615843243897","0.00044873615843243897","609","609","609","0.0030296347104012966","0.0030296347104012966","0.0030296347104012966","0.178585182269488","0.178585182269488","0.178585182269488"
"610","0.0015555501449853182","0.0015555501449853182","0.0015555501449853182","610","610","610","0.0024963999167084694","0.0024963999167084694","0.0024963999167084694","0.17773399811827062","0.17773399811827062","0.17773399811827062"
"611","0.002426645951345563","0.002426645951345563","0.002426645951345563","611","611","611","0.008735143579542637","0.008735143579542637","0.008735143579542637","0.17827321748725164","0.17827321748725164","0.17827321748725164"
"612","0.0037338153924793005","0.0037338153924793005","0.0037338153924793005","612","612","612","0.00518173910677433","0.00518173910677433","0.00518173910677433","0.17776126077410562","0.17776126077410562","0.17776126077410562"
"613","0.003980540204793215","0.003980540204793215","0.003980540204793215","613","613","613","0.0034193815663456917","0.0034193815663456917","0.0034193815663456917","0.1784604238348139","0.1784604238348139","0.1784604238348139"
"614","0.0021955135744065046","0.0021955135744065046","0.0021955135744065046","614","614","614","0.0031271358020603657","0.0031271358020603657","0.0031271358020603657","0.1783961769085131","0.1783961769085131","0.1783961769085131"
"615","0.003598286071792245","0.003598286071792245","0.003598286071792245","615","615","615","0.004495427943766117","0.004495427943766117","0.004495427943766117","0.17809922900108474","0.17809922900108474","0.17809922900108474"
"616","0.0014395795296877623","0.0014395795296877623","0.0014395795296877623","616","616","616","0.003675222396850586","0.003675222396850586","0.003675222396850586","0.178252205741059","0.178252205741059","0.178252205741059"
"617","0.00039927978650666773","0.00039927978650666773","0.00039927978650666773","617","617","617","0.0034717153757810593","0.0034717153757810593","0.0034717153757810593","0.17762209425277745","0.17762209425277745","0.17762209425277745"
"618","0.00009335083450423554","0.00009335083450423554","0.00009335083450423554","618","618","618","0.0026201708242297173","0.0026201708242297173","0.0026201708242297173","0.17800526339057746","0.17800526339057746","0.17800526339057746"
"619","0.0008295222651213408","0.0008295222651213408","0.0008295222651213408","619","619","619","0.002818954410031438","0.002818954410031438","0.002818954410031438","0.17883825501789138","0.17883825501789138","0.17883825501789138"
"620","0.001414342550560832","0.001414342550560832","0.001414342550560832","620","620","620","0.00370232667773962","0.00370232667773962","0.00370232667773962","0.17802570324672962","0.17802570324672962","0.17802570324672962"
"621","0.00034751417115330696","0.00034751417115330696","0.00034751417115330696","621","621","621","0.0020953393541276455","0.0020953393541276455","0.0020953393541276455","0.17806324411288804","0.17806324411288804","0.17806324411288804"
"622","0.0004593305056914687","0.0004593305056914687","0.0004593305056914687","622","622","622","0.0038237026892602444","0.0038237026892602444","0.0038237026892602444","0.17804852184856634","0.17804852184856634","0.17804852184856634"
"623","0.005350871477276087","0.005350871477276087","0.005350871477276087","623","623","623","0.007691181264817715","0.007691181264817715","0.007691181264817715","0.17796657280046113","0.17796657280046113","0.17796657280046113"
"624","0.0022558399941772223","0.0022558399941772223","0.0022558399941772223","624","624","624","0.005754054524004459","0.005754054524004459","0.005754054524004459","0.17811104403380584","0.17811104403380584","0.17811104403380584"
"625","0.00018726265989243984","0.00018726265989243984","0.00018726265989243984","625","625","625","0.003052080050110817","0.003052080050110817","0.003052080050110817","0.17778890629547991","0.17778890629547991","0.17778890629547991"
"626","0.0009674385073594749","0.0009674385073594749","0.0009674385073594749","626","626","626","0.0027411747723817825","0.0027411747723817825","0.0027411747723817825","0.17802540206265335","0.17802540206265335","0.17802540206265335"
"627","0.0031748972833156586","0.0031748972833156586","0.0031748972833156586","627","627","627","0.0026518600061535835","0.0026518600061535835","0.0026518600061535835","0.17742542316436374","0.17742542316436374","0.17742542316436374"
"628","0.0005572061636485159","0.0005572061636485159","0.0005572061636485159","628","628","628","0.002924554515630007","0.002924554515630007","0.002924554515630007","0.178230205910571","0.178230205910571","0.178230205910571"
"629","0.000592452532146126","0.000592452532146126","0.000592452532146126","629","629","629","0.0025426996871829033","0.0025426996871829033","0.0025426996871829033","0.17782080646545168","0.17782080646545168","0.17782080646545168"
"630","0.002550257835537195","0.002550257835537195","0.002550257835537195","630","630","630","0.0037580113857984543","0.0037580113857984543","0.0037580113857984543","0.17828946812352897","0.17828946812352897","0.17828946812352897"
"631","0.006621404085308313","0.006621404085308313","0.006621404085308313","631","631","631","0.003438766347244382","0.003438766347244382","0.003438766347244382","0.17806548210080936","0.17806548210080936","0.17806548210080936"
"632","0.00380769744515419","0.00380769744515419","0.00380769744515419","632","632","632","0.00311870826408267","0.00311870826408267","0.00311870826408267","0.17753850627967782","0.17753850627967782","0.17753850627967782"
"633","0.0016719070263206959","0.0016719070263206959","0.0016719070263206959","633","633","633","0.005204003304243088","0.005204003304243088","0.005204003304243088","0.1787381004400043","0.1787381004400043","0.1787381004400043"
"634","0.0018223247025161982","0.0018223247025161982","0.0018223247025161982","634","634","634","0.004933064803481102","0.004933064803481102","0.004933064803481102","0.17785155614966636","0.17785155614966636","0.17785155614966636"
"635","0.003426383947953582","0.003426383947953582","0.003426383947953582","635","635","635","0.00505001749843359","0.00505001749843359","0.00505001749843359","0.17824043830542977","0.17824043830542977","0.17824043830542977"
"636","0.0006572442362084985","0.0006572442362084985","0.0006572442362084985","636","636","636","0.004113079514354467","0.004113079514354467","0.004113079514354467","0.17806792824114998","0.17806792824114998","0.17806792824114998"
"637","0.002120599150657654","0.002120599150657654","0.002120599150657654","637","637","637","0.004224459640681744","0.004224459640681744","0.004224459640681744","0.17789407944684174","0.17789407944684174","0.17789407944684174"
"638","0.0006429827772080898","0.0006429827772080898","0.0006429827772080898","638","638","638","0.002771468833088875","0.002771468833088875","0.002771468833088875","0.1782830494030361","0.1782830494030361","0.1782830494030361"
"639","0.002224752912297845","0.002224752912297845","0.002224752912297845","639","639","639","0.005180075764656067","0.005180075764656067","0.005180075764656067","0.17835279927502415","0.17835279927502415","0.17835279927502415"
"640","0.003576804418116808","0.003576804418116808","0.003576804418116808","640","640","640","0.002866770140826702","0.002866770140826702","0.002866770140826702","0.17807066656220602","0.17807066656220602","0.17807066656220602"
"641","0.0008205667836591601","0.0008205667836591601","0.0008205667836591601","641","641","641","0.0032418647315353155","0.0032418647315353155","0.0032418647315353155","0.17784176789296335","0.17784176789296335","0.17784176789296335"
"642","0.007863086648285389","0.007863086648285389","0.007863086648285389","642","642","642","0.003548522014170885","0.003548522014170885","0.003548522014170885","0.1782880238382331","0.1782880238382331","0.1782880238382331"
"643","0.0015626957174390554","0.0015626957174390554","0.0015626957174390554","643","643","643","0.0026483647525310516","0.0026483647525310516","0.0026483647525310516","0.17825441696771124","0.17825441696771124","0.17825441696771124"
"644","0.0027839187532663345","0.0027839187532663345","0.0027839187532663345","644","644","644","0.0030021374113857746","0.0030021374113857746","0.0030021374113857746","0.17790832700274256","0.17790832700274256","0.17790832700274256"
"645","0.0004503533127717674","0.0004503533127717674","0.0004503533127717674","645","645","645","0.002694945316761732","0.002694945316761732","0.002694945316761732","0.1781472058805872","0.1781472058805872","0.1781472058805872"
"646","0.0005652459803968668","0.0005652459803968668","0.0005652459803968668","646","646","646","0.0038715112023055553","0.0038715112023055553","0.0038715112023055553","0.1785069278246888","0.1785069278246888","0.1785069278246888"
"647","0.0066762748174369335","0.0066762748174369335","0.0066762748174369335","647","647","647","0.005042220465838909","0.005042220465838909","0.005042220465838909","0.1783020071419606","0.1783020071419606","0.1783020071419606"
"648","0.0033480278216302395","0.0033480278216302395","0.0033480278216302395","648","648","648","0.004012509249150753","0.004012509249150753","0.004012509249150753","0.1779262162783396","0.1779262162783396","0.1779262162783396"
"649","0.0006340723484754562","0.0006340723484754562","0.0006340723484754562","649","649","649","0.002554771490395069","0.002554771490395069","0.002554771490395069","0.17760063140779592","0.17760063140779592","0.17760063140779592"
"650","0.005006321705877781","0.005006321705877781","0.005006321705877781","650","650","650","0.007353397086262703","0.007353397086262703","0.007353397086262703","0.1781828880426786","0.1781828880426786","0.1781828880426786"
"651","0.004057776182889938","0.004057776182889938","0.004057776182889938","651","651","651","0.002526235766708851","0.002526235766708851","0.002526235766708851","0.1776180837331814","0.1776180837331814","0.1776180837331814"
"652","0.0015811420744284987","0.0015811420744284987","0.0015811420744284987","652","652","652","0.0029642090667039156","0.0029642090667039156","0.0029642090667039156","0.17795811319223412","0.17795811319223412","0.17795811319223412"
"653","0.0005629881634376943","0.0005629881634376943","0.0005629881634376943","653","653","653","0.003035244531929493","0.003035244531929493","0.003035244531929493","0.17814275561546794","0.17814275561546794","0.17814275561546794"
"654","0.0045443251729011536","0.0045443251729011536","0.0045443251729011536","654","654","654","0.0036017377860844135","0.0036017377860844135","0.0036017377860844135","0.17808989602077918","0.17808989602077918","0.17808989602077918"
"655","0.0017344510415568948","0.0017344510415568948","0.0017344510415568948","655","655","655","0.005272566340863705","0.005272566340863705","0.005272566340863705","0.17783747631553473","0.17783747631553473","0.17783747631553473"
"656","0.003952004946768284","0.003952004946768284","0.003952004946768284","656","656","656","0.004689702298492193","0.004689702298492193","0.004689702298492193","0.17793093116117295","0.17793093116117295","0.17793093116117295"
"657","0.002119562355801463","0.002119562355801463","0.002119562355801463","657","657","657","0.004431652836501598","0.004431652836501598","0.004431652836501598","0.17801682626775947","0.17801682626775947","0.17801682626775947"
"658","0.004218409303575754","0.004218409303575754","0.004218409303575754","658","658","658","0.0035458020865917206","0.0035458020865917206","0.0035458020865917206","0.178096253450225","0.178096253450225","0.178096253450225"
"659","0.0004360757884569466","0.0004360757884569466","0.0004360757884569466","659","659","659","0.003054453292861581","0.003054453292861581","0.003054453292861581","0.1781136011818074","0.1781136011818074","0.1781136011818074"
"660","0.005038150120526552","0.005038150120526552","0.005038150120526552","660","660","660","0.0034214542247354984","0.0034214542247354984","0.0034214542247354984","0.1787023598313258","0.1787023598313258","0.1787023598313258"
"661","0.0051414258778095245","0.0051414258778095245","0.0051414258778095245","661","661","661","0.003252727910876274","0.003252727910876274","0.003252727910876274","0.17808700576992875","0.17808700576992875","0.17808700576992875"
"662","0.008112404495477676","0.008112404495477676","0.008112404495477676","662","662","662","0.004801059141755104","0.004801059141755104","0.004801059141755104","0.17812899420726327","0.17812899420726327","0.17812899420726327"
