"epoch","MoE_0129_92hk0cay - awl_param_class","MoE_0129_92hk0cay - awl_param_class__MIN","MoE_0129_92hk0cay - awl_param_class__MAX","MoE_0129_92hk0cay - _step","MoE_0129_92hk0cay - _step__MIN","MoE_0129_92hk0cay - _step__MAX","MoE_0129_92hk0cay - awl_param_reg","MoE_0129_92hk0cay - awl_param_reg__MIN","MoE_0129_92hk0cay - awl_param_reg__MAX"
"408","0.2380646914243698","0.2380646914243698","0.2380646914243698","408","408","408","0.21651403605937958","0.21651403605937958","0.21651403605937958"
"409","0.23806330561637878","0.23806330561637878","0.23806330561637878","409","409","409","0.2165137529373169","0.2165137529373169","0.2165137529373169"
"410","0.23806212842464447","0.23806212842464447","0.23806212842464447","410","410","410","0.2165137380361557","0.2165137380361557","0.2165137380361557"
"411","0.23806068301200867","0.23806068301200867","0.23806068301200867","411","411","411","0.2165137082338333","0.2165137082338333","0.2165137082338333"
"412","0.23805928230285645","0.23805928230285645","0.23805928230285645","412","412","412","0.21651361882686615","0.21651361882686615","0.21651361882686615"
"413","0.23805807530879974","0.23805807530879974","0.23805807530879974","413","413","413","0.21651357412338257","0.21651357412338257","0.21651357412338257"
"414","0.23805667459964752","0.23805667459964752","0.23805667459964752","414","414","414","0.21651355922222137","0.21651355922222137","0.21651355922222137"
"415","0.23805543780326843","0.23805543780326843","0.23805543780326843","415","415","415","0.216513529419899","0.216513529419899","0.216513529419899"
"416","0.23805415630340576","0.23805415630340576","0.23805415630340576","416","416","416","0.21651357412338257","0.21651357412338257","0.21651357412338257"
"417","0.2380528599023819","0.2380528599023819","0.2380528599023819","417","417","417","0.21651354432106018","0.21651354432106018","0.21651354432106018"
"418","0.23805174231529236","0.23805174231529236","0.23805174231529236","418","418","418","0.21651344001293182","0.21651344001293182","0.21651344001293182"
"419","0.2380504608154297","0.2380504608154297","0.2380504608154297","419","419","419","0.21651341021060944","0.21651341021060944","0.21651341021060944"
"420","0.23804904520511627","0.23804904520511627","0.23804904520511627","420","420","420","0.21651339530944824","0.21651339530944824","0.21651339530944824"
"421","0.23804768919944763","0.23804768919944763","0.23804768919944763","421","421","421","0.21651335060596466","0.21651335060596466","0.21651335060596466"
"422","0.2380465269088745","0.2380465269088745","0.2380465269088745","422","422","422","0.21651335060596466","0.21651335060596466","0.21651335060596466"
"423","0.23804526031017303","0.23804526031017303","0.23804526031017303","423","423","423","0.2165132761001587","0.2165132761001587","0.2165132761001587"
"424","0.23804394900798798","0.23804394900798798","0.23804394900798798","424","424","424","0.2165132761001587","0.2165132761001587","0.2165132761001587"
"425","0.23804262280464172","0.23804262280464172","0.23804262280464172","425","425","425","0.2165132761001587","0.2165132761001587","0.2165132761001587"
"426","0.2380412369966507","0.2380412369966507","0.2380412369966507","426","426","426","0.21651330590248108","0.21651330590248108","0.21651330590248108"
"427","0.2380400002002716","0.2380400002002716","0.2380400002002716","427","427","427","0.21651315689086914","0.21651315689086914","0.21651315689086914"
"428","0.23803865909576416","0.23803865909576416","0.23803865909576416","428","428","428","0.21651315689086914","0.21651315689086914","0.21651315689086914"
"429","0.23803719878196716","0.23803719878196716","0.23803719878196716","429","429","429","0.21651311218738556","0.21651311218738556","0.21651311218738556"
"430","0.23803573846817017","0.23803573846817017","0.23803573846817017","430","430","430","0.2165130376815796","0.2165130376815796","0.2165130376815796"
"431","0.23803448677062988","0.23803448677062988","0.23803448677062988","431","431","431","0.21651308238506317","0.21651308238506317","0.21651308238506317"
"432","0.2380332350730896","0.2380332350730896","0.2380332350730896","432","432","432","0.216512992978096","0.216512992978096","0.216512992978096"
"433","0.23803189396858215","0.23803189396858215","0.23803189396858215","433","433","433","0.21651296317577362","0.21651296317577362","0.21651296317577362"
"434","0.23803074657917023","0.23803074657917023","0.23803074657917023","434","434","434","0.21651294827461243","0.21651294827461243","0.21651294827461243"
"435","0.23802931606769562","0.23802931606769562","0.23802931606769562","435","435","435","0.21651287376880646","0.21651287376880646","0.21651287376880646"
"436","0.2380279302597046","0.2380279302597046","0.2380279302597046","436","436","436","0.21651282906532288","0.21651282906532288","0.21651282906532288"
"437","0.23802660405635834","0.23802660405635834","0.23802660405635834","437","437","437","0.21651266515254974","0.21651266515254974","0.21651266515254974"
"438","0.2380252629518509","0.2380252629518509","0.2380252629518509","438","438","438","0.21651259064674377","0.21651259064674377","0.21651259064674377"
"439","0.23802384734153748","0.23802384734153748","0.23802384734153748","439","439","439","0.21651248633861542","0.21651248633861542","0.21651248633861542"
"440","0.2380223274230957","0.2380223274230957","0.2380223274230957","440","440","440","0.21651224792003632","0.21651224792003632","0.21651224792003632"
"441","0.2380208969116211","0.2380208969116211","0.2380208969116211","441","441","441","0.21651200950145721","0.21651200950145721","0.21651200950145721"
"442","0.23801931738853455","0.23801931738853455","0.23801931738853455","442","442","442","0.21651197969913483","0.21651197969913483","0.21651197969913483"
"443","0.23801805078983307","0.23801805078983307","0.23801805078983307","443","443","443","0.21651197969913483","0.21651197969913483","0.21651197969913483"
"444","0.23801657557487488","0.23801657557487488","0.23801657557487488","444","444","444","0.21651174128055573","0.21651174128055573","0.21651174128055573"
"445","0.23801518976688385","0.23801518976688385","0.23801518976688385","445","445","445","0.2165117710828781","0.2165117710828781","0.2165117710828781"
"446","0.2380138486623764","0.2380138486623764","0.2380138486623764","446","446","446","0.21651172637939453","0.21651172637939453","0.21651172637939453"
"447","0.23801234364509583","0.23801234364509583","0.23801234364509583","447","447","447","0.21651163697242737","0.21651163697242737","0.21651163697242737"
"448","0.23801100254058838","0.23801100254058838","0.23801100254058838","448","448","448","0.21651147305965424","0.21651147305965424","0.21651147305965424"
"449","0.2380097508430481","0.2380097508430481","0.2380097508430481","449","449","449","0.21651144325733185","0.21651144325733185","0.21651144325733185"
"450","0.23800836503505707","0.23800836503505707","0.23800836503505707","450","450","450","0.2165113389492035","0.2165113389492035","0.2165113389492035"
"451","0.23800696432590485","0.23800696432590485","0.23800696432590485","451","451","451","0.21651117503643036","0.21651117503643036","0.21651117503643036"
"452","0.23800566792488098","0.23800566792488098","0.23800566792488098","452","452","452","0.21651118993759155","0.21651118993759155","0.21651118993759155"
"453","0.23800447583198547","0.23800447583198547","0.23800447583198547","453","453","453","0.21651117503643036","0.21651117503643036","0.21651117503643036"
"454","0.2380031794309616","0.2380031794309616","0.2380031794309616","454","454","454","0.2165111005306244","0.2165111005306244","0.2165111005306244"
"455","0.23800185322761536","0.23800185322761536","0.23800185322761536","455","455","455","0.21651101112365723","0.21651101112365723","0.21651101112365723"
"456","0.23800040781497955","0.23800040781497955","0.23800040781497955","456","456","456","0.21651096642017365","0.21651096642017365","0.21651096642017365"
"457","0.2379990667104721","0.2379990667104721","0.2379990667104721","457","457","457","0.21651077270507812","0.21651077270507812","0.21651077270507812"
"458","0.23799759149551392","0.23799759149551392","0.23799759149551392","458","458","458","0.21651075780391693","0.21651075780391693","0.21651075780391693"
"459","0.23799632489681244","0.23799632489681244","0.23799632489681244","459","459","459","0.21651075780391693","0.21651075780391693","0.21651075780391693"
"460","0.23799480497837067","0.23799480497837067","0.23799480497837067","460","460","460","0.21651068329811096","0.21651068329811096","0.21651068329811096"
"461","0.23799337446689606","0.23799337446689606","0.23799337446689606","461","461","461","0.21651065349578857","0.21651065349578857","0.21651065349578857"
"462","0.2379920333623886","0.2379920333623886","0.2379920333623886","462","462","462","0.21651038527488708","0.21651038527488708","0.21651038527488708"
"463","0.23799072206020355","0.23799072206020355","0.23799072206020355","463","463","463","0.2165103554725647","0.2165103554725647","0.2165103554725647"
"464","0.23798945546150208","0.23798945546150208","0.23798945546150208","464","464","464","0.21651025116443634","0.21651025116443634","0.21651025116443634"
"465","0.23798803985118866","0.23798803985118866","0.23798803985118866","465","465","465","0.21651025116443634","0.21651025116443634","0.21651025116443634"
"466","0.23798660933971405","0.23798660933971405","0.23798660933971405","466","466","466","0.2165101170539856","0.2165101170539856","0.2165101170539856"
"467","0.2379852831363678","0.2379852831363678","0.2379852831363678","467","467","467","0.21650998294353485","0.21650998294353485","0.21650998294353485"
"468","0.23798401653766632","0.23798401653766632","0.23798401653766632","468","468","468","0.21650992333889008","0.21650992333889008","0.21650992333889008"
"469","0.23798276484012604","0.23798276484012604","0.23798276484012604","469","469","469","0.21650992333889008","0.21650992333889008","0.21650992333889008"
"470","0.23798145353794098","0.23798145353794098","0.23798145353794098","470","470","470","0.21650995314121246","0.21650995314121246","0.21650995314121246"
"471","0.23798002302646637","0.23798002302646637","0.23798002302646637","471","471","471","0.21650992333889008","0.21650992333889008","0.21650992333889008"
"472","0.23797866702079773","0.23797866702079773","0.23797866702079773","472","472","472","0.21650992333889008","0.21650992333889008","0.21650992333889008"
"473","0.23797713220119476","0.23797713220119476","0.23797713220119476","473","473","473","0.21650990843772888","0.21650990843772888","0.21650990843772888"
"474","0.23797571659088135","0.23797571659088135","0.23797571659088135","474","474","474","0.21650974452495575","0.21650974452495575","0.21650974452495575"
"475","0.23797419667243958","0.23797419667243958","0.23797419667243958","475","475","475","0.21650949120521545","0.21650949120521545","0.21650949120521545"
"476","0.23797275125980377","0.23797275125980377","0.23797275125980377","476","476","476","0.21650949120521545","0.21650949120521545","0.21650949120521545"
"477","0.23797138035297394","0.23797138035297394","0.23797138035297394","477","477","477","0.21650955080986023","0.21650955080986023","0.21650955080986023"
"478","0.23797020316123962","0.23797020316123962","0.23797020316123962","478","478","478","0.21650946140289307","0.21650946140289307","0.21650946140289307"
"479","0.2379690408706665","0.2379690408706665","0.2379690408706665","479","479","479","0.21650943160057068","0.21650943160057068","0.21650943160057068"
"480","0.23796778917312622","0.23796778917312622","0.23796778917312622","480","480","480","0.2165093570947647","0.2165093570947647","0.2165093570947647"
"481","0.23796652257442474","0.23796652257442474","0.23796652257442474","481","481","481","0.21650934219360352","0.21650934219360352","0.21650934219360352"
"482","0.23796531558036804","0.23796531558036804","0.23796531558036804","482","482","482","0.21650926768779755","0.21650926768779755","0.21650926768779755"
"483","0.2379639893770218","0.2379639893770218","0.2379639893770218","483","483","483","0.21650910377502441","0.21650910377502441","0.21650910377502441"
"484","0.23796296119689941","0.23796296119689941","0.23796296119689941","484","484","484","0.21650907397270203","0.21650907397270203","0.21650907397270203"
"485","0.23796135187149048","0.23796135187149048","0.23796135187149048","485","485","485","0.2165089100599289","0.2165089100599289","0.2165089100599289"
"486","0.23796017467975616","0.23796017467975616","0.23796017467975616","486","486","486","0.21650876104831696","0.21650876104831696","0.21650876104831696"
"487","0.23795892298221588","0.23795892298221588","0.23795892298221588","487","487","487","0.21650871634483337","0.21650871634483337","0.21650871634483337"
"488","0.23795753717422485","0.23795753717422485","0.23795753717422485","488","488","488","0.2165086567401886","0.2165086567401886","0.2165086567401886"
"489","0.23795637488365173","0.23795637488365173","0.23795637488365173","489","489","489","0.2165086567401886","0.2165086567401886","0.2165086567401886"
"490","0.2379550337791443","0.2379550337791443","0.2379550337791443","490","490","490","0.21650856733322144","0.21650856733322144","0.21650856733322144"
"491","0.23795373737812042","0.23795373737812042","0.23795373737812042","491","491","491","0.21650844812393188","0.21650844812393188","0.21650844812393188"
"492","0.23795251548290253","0.23795251548290253","0.23795251548290253","492","492","492","0.2165084034204483","0.2165084034204483","0.2165084034204483"
"493","0.237951397895813","0.237951397895813","0.237951397895813","493","493","493","0.21650829911231995","0.21650829911231995","0.21650829911231995"
"494","0.23794986307621002","0.23794986307621002","0.23794986307621002","494","494","494","0.21650822460651398","0.21650822460651398","0.21650822460651398"
"495","0.2379484474658966","0.2379484474658966","0.2379484474658966","495","495","495","0.21650822460651398","0.21650822460651398","0.21650822460651398"
"496","0.23794706165790558","0.23794706165790558","0.23794706165790558","496","496","496","0.21650813519954681","0.21650813519954681","0.21650813519954681"
"497","0.2379457652568817","0.2379457652568817","0.2379457652568817","497","497","497","0.21650807559490204","0.21650807559490204","0.21650807559490204"
"498","0.23794445395469666","0.23794445395469666","0.23794445395469666","498","498","498","0.21650785207748413","0.21650785207748413","0.21650785207748413"
"499","0.23794297873973846","0.23794297873973846","0.23794297873973846","499","499","499","0.2165076732635498","0.2165076732635498","0.2165076732635498"
"500","0.23794174194335938","0.23794174194335938","0.23794174194335938","500","500","500","0.21650774776935577","0.21650774776935577","0.21650774776935577"
"501","0.23794035613536835","0.23794035613536835","0.23794035613536835","501","501","501","0.21650759875774384","0.21650759875774384","0.21650759875774384"
"502","0.2379390448331833","0.2379390448331833","0.2379390448331833","502","502","502","0.2165076583623886","0.2165076583623886","0.2165076583623886"
"503","0.23793791234493256","0.23793791234493256","0.23793791234493256","503","503","503","0.21650755405426025","0.21650755405426025","0.21650755405426025"
"504","0.23793625831604004","0.23793625831604004","0.23793625831604004","504","504","504","0.2165074497461319","0.2165074497461319","0.2165074497461319"
"505","0.23793478310108185","0.23793478310108185","0.23793478310108185","505","505","505","0.21650731563568115","0.21650731563568115","0.21650731563568115"
"506","0.2379334419965744","0.2379334419965744","0.2379334419965744","506","506","506","0.2165074199438095","0.2165074199438095","0.2165074199438095"
"507","0.23793229460716248","0.23793229460716248","0.23793229460716248","507","507","507","0.21650737524032593","0.21650737524032593","0.21650737524032593"
"508","0.23793093860149384","0.23793093860149384","0.23793093860149384","508","508","508","0.2165071815252304","0.2165071815252304","0.2165071815252304"
"509","0.23792968690395355","0.23792968690395355","0.23792968690395355","509","509","509","0.21650701761245728","0.21650701761245728","0.21650701761245728"
"510","0.23792840540409088","0.23792840540409088","0.23792840540409088","510","510","510","0.2165069729089737","0.2165069729089737","0.2165069729089737"
"511","0.23792709410190582","0.23792709410190582","0.23792709410190582","511","511","511","0.21650700271129608","0.21650700271129608","0.21650700271129608"
"512","0.23792585730552673","0.23792585730552673","0.23792585730552673","512","512","512","0.2165069729089737","0.2165069729089737","0.2165069729089737"
"513","0.2379244863986969","0.2379244863986969","0.2379244863986969","513","513","513","0.2165069282054901","0.2165069282054901","0.2165069282054901"
"514","0.23792316019535065","0.23792316019535065","0.23792316019535065","514","514","514","0.21650688350200653","0.21650688350200653","0.21650688350200653"
"515","0.237921804189682","0.237921804189682","0.237921804189682","515","515","515","0.21650685369968414","0.21650685369968414","0.21650685369968414"
"516","0.23792041838169098","0.23792041838169098","0.23792041838169098","516","516","516","0.21650688350200653","0.21650688350200653","0.21650688350200653"
"517","0.23791925609111786","0.23791925609111786","0.23791925609111786","517","517","517","0.21650677919387817","0.21650677919387817","0.21650677919387817"
"518","0.23791782557964325","0.23791782557964325","0.23791782557964325","518","518","518","0.2165064811706543","0.2165064811706543","0.2165064811706543"
"519","0.23791636526584625","0.23791636526584625","0.23791636526584625","519","519","519","0.21650640666484833","0.21650640666484833","0.21650640666484833"
"520","0.23791512846946716","0.23791512846946716","0.23791512846946716","520","520","520","0.21650642156600952","0.21650642156600952","0.21650642156600952"
"521","0.2379138469696045","0.2379138469696045","0.2379138469696045","521","521","521","0.21650642156600952","0.21650642156600952","0.21650642156600952"
"522","0.23791223764419556","0.23791223764419556","0.23791223764419556","522","522","522","0.21650633215904236","0.21650633215904236","0.21650633215904236"
"523","0.2379109412431717","0.2379109412431717","0.2379109412431717","523","523","523","0.2165062427520752","0.2165062427520752","0.2165062427520752"
"524","0.23790951073169708","0.23790951073169708","0.23790951073169708","524","524","524","0.21650612354278564","0.21650612354278564","0.21650612354278564"
"525","0.23790819942951202","0.23790819942951202","0.23790819942951202","525","525","525","0.21650591492652893","0.21650591492652893","0.21650591492652893"
"526","0.237906813621521","0.237906813621521","0.237906813621521","526","526","526","0.21650591492652893","0.21650591492652893","0.21650591492652893"
"527","0.237905353307724","0.237905353307724","0.237905353307724","527","527","527","0.21650581061840057","0.21650581061840057","0.21650581061840057"
"528","0.2379039078950882","0.2379039078950882","0.2379039078950882","528","528","528","0.21650579571723938","0.21650579571723938","0.21650579571723938"
"529","0.23790273070335388","0.23790273070335388","0.23790273070335388","529","529","529","0.21650584042072296","0.21650584042072296","0.21650584042072296"
"530","0.23790141940116882","0.23790141940116882","0.23790141940116882","530","530","530","0.2165057361125946","0.2165057361125946","0.2165057361125946"
"531","0.2379000037908554","0.2379000037908554","0.2379000037908554","531","531","531","0.21650570631027222","0.21650570631027222","0.21650570631027222"
"532","0.237898588180542","0.237898588180542","0.237898588180542","532","532","532","0.21650569140911102","0.21650569140911102","0.21650569140911102"
"533","0.2378973513841629","0.2378973513841629","0.2378973513841629","533","533","533","0.21650560200214386","0.21650560200214386","0.21650560200214386"
"534","0.2378958910703659","0.2378958910703659","0.2378958910703659","534","534","534","0.21650557219982147","0.21650557219982147","0.21650557219982147"
"535","0.23789449036121368","0.23789449036121368","0.23789449036121368","535","535","535","0.21650534868240356","0.21650534868240356","0.21650534868240356"
"536","0.2378932684659958","0.2378932684659958","0.2378932684659958","536","536","536","0.21650534868240356","0.21650534868240356","0.21650534868240356"
"537","0.23789182305335999","0.23789182305335999","0.23789182305335999","537","537","537","0.216505229473114","0.216505229473114","0.216505229473114"
"538","0.23789042234420776","0.23789042234420776","0.23789042234420776","538","538","538","0.21650511026382446","0.21650511026382446","0.21650511026382446"
"539","0.23788930475711823","0.23788930475711823","0.23788930475711823","539","539","539","0.21650511026382446","0.21650511026382446","0.21650511026382446"
"540","0.2378879189491272","0.2378879189491272","0.2378879189491272","540","540","540","0.2165050208568573","0.2165050208568573","0.2165050208568573"
"541","0.2378867119550705","0.2378867119550705","0.2378867119550705","541","541","541","0.2165050059556961","0.2165050059556961","0.2165050059556961"
"542","0.23788534104824066","0.23788534104824066","0.23788534104824066","542","542","542","0.21650484204292297","0.21650484204292297","0.21650484204292297"
"543","0.2378840446472168","0.2378840446472168","0.2378840446472168","543","543","543","0.21650484204292297","0.21650484204292297","0.21650484204292297"
"544","0.23788253962993622","0.23788253962993622","0.23788253962993622","544","544","544","0.2165047824382782","0.2165047824382782","0.2165047824382782"
"545","0.23788122832775116","0.23788122832775116","0.23788122832775116","545","545","545","0.2165047824382782","0.2165047824382782","0.2165047824382782"
"546","0.23787975311279297","0.23787975311279297","0.23787975311279297","546","546","546","0.2165047526359558","0.2165047526359558","0.2165047526359558"
"547","0.237878680229187","0.237878680229187","0.237878680229187","547","547","547","0.21650461852550507","0.21650461852550507","0.21650461852550507"
"548","0.23787742853164673","0.23787742853164673","0.23787742853164673","548","548","548","0.21650439500808716","0.21650439500808716","0.21650439500808716"
"549","0.2378760576248169","0.2378760576248169","0.2378760576248169","549","549","549","0.21650435030460358","0.21650435030460358","0.21650435030460358"
"550","0.23787502944469452","0.23787502944469452","0.23787502944469452","550","550","550","0.2165042608976364","0.2165042608976364","0.2165042608976364"
"551","0.23787365853786469","0.23787365853786469","0.23787365853786469","551","551","551","0.21650414168834686","0.21650414168834686","0.21650414168834686"
"552","0.23787254095077515","0.23787254095077515","0.23787254095077515","552","552","552","0.21650400757789612","0.21650400757789612","0.21650400757789612"
"553","0.23787108063697815","0.23787108063697815","0.23787108063697815","553","553","553","0.21650388836860657","0.21650388836860657","0.21650388836860657"
"554","0.2378697395324707","0.2378697395324707","0.2378697395324707","554","554","554","0.21650387346744537","0.21650387346744537","0.21650387346744537"
"555","0.23786838352680206","0.23786838352680206","0.23786838352680206","555","555","555","0.2165038287639618","0.2165038287639618","0.2165038287639618"
"556","0.237867072224617","0.237867072224617","0.237867072224617","556","556","556","0.21650364995002747","0.21650364995002747","0.21650364995002747"
"557","0.23786561191082","0.23786561191082","0.23786561191082","557","557","557","0.2165035754442215","0.2165035754442215","0.2165035754442215"
"558","0.2378641963005066","0.2378641963005066","0.2378641963005066","558","558","558","0.21650348603725433","0.21650348603725433","0.21650348603725433"
"559","0.23786267638206482","0.23786267638206482","0.23786267638206482","559","559","559","0.21650342643260956","0.21650342643260956","0.21650342643260956"
"560","0.23786146938800812","0.23786146938800812","0.23786146938800812","560","560","560","0.21650344133377075","0.21650344133377075","0.21650344133377075"
"561","0.23786012828350067","0.23786012828350067","0.23786012828350067","561","561","561","0.21650344133377075","0.21650344133377075","0.21650344133377075"
"562","0.23785877227783203","0.23785877227783203","0.23785877227783203","562","562","562","0.21650312840938568","0.21650312840938568","0.21650312840938568"
"563","0.23785720765590668","0.23785720765590668","0.23785720765590668","563","563","563","0.21650321781635284","0.21650321781635284","0.21650321781635284"
"564","0.2378562092781067","0.2378562092781067","0.2378562092781067","564","564","564","0.21650312840938568","0.21650312840938568","0.21650312840938568"
"565","0.23785486817359924","0.23785486817359924","0.23785486817359924","565","565","565","0.2165030986070633","0.2165030986070633","0.2165030986070633"
"566","0.23785348236560822","0.23785348236560822","0.23785348236560822","566","566","566","0.2165030688047409","0.2165030688047409","0.2165030688047409"
"567","0.23785221576690674","0.23785221576690674","0.23785221576690674","567","567","567","0.21650294959545135","0.21650294959545135","0.21650294959545135"
"568","0.23785093426704407","0.23785093426704407","0.23785093426704407","568","568","568","0.21650293469429016","0.21650293469429016","0.21650293469429016"
"569","0.2378496676683426","0.2378496676683426","0.2378496676683426","569","569","569","0.2165028154850006","0.2165028154850006","0.2165028154850006"
"570","0.2378481924533844","0.2378481924533844","0.2378481924533844","570","570","570","0.216502845287323","0.216502845287323","0.216502845287323"
"571","0.2378469556570053","0.2378469556570053","0.2378469556570053","571","571","571","0.21650278568267822","0.21650278568267822","0.21650278568267822"
"572","0.23784562945365906","0.23784562945365906","0.23784562945365906","572","572","572","0.21650278568267822","0.21650278568267822","0.21650278568267822"
"573","0.23784416913986206","0.23784416913986206","0.23784416913986206","573","573","573","0.21650280058383942","0.21650280058383942","0.21650280058383942"
"574","0.2378426492214203","0.2378426492214203","0.2378426492214203","574","574","574","0.21650272607803345","0.21650272607803345","0.21650272607803345"
"575","0.2378414422273636","0.2378414422273636","0.2378414422273636","575","575","575","0.2165026217699051","0.2165026217699051","0.2165026217699051"
"576","0.23784016072750092","0.23784016072750092","0.23784016072750092","576","576","576","0.21650254726409912","0.21650254726409912","0.21650254726409912"
"577","0.2378389537334442","0.2378389537334442","0.2378389537334442","577","577","577","0.21650248765945435","0.21650248765945435","0.21650248765945435"
"578","0.23783761262893677","0.23783761262893677","0.23783761262893677","578","578","578","0.2165023386478424","0.2165023386478424","0.2165023386478424"
"579","0.23783643543720245","0.23783643543720245","0.23783643543720245","579","579","579","0.21650226414203644","0.21650226414203644","0.21650226414203644"
"580","0.23783493041992188","0.23783493041992188","0.23783493041992188","580","580","580","0.21650226414203644","0.21650226414203644","0.21650226414203644"
"581","0.2378334254026413","0.2378334254026413","0.2378334254026413","581","581","581","0.2165021449327469","0.2165021449327469","0.2165021449327469"
"582","0.2378322333097458","0.2378322333097458","0.2378322333097458","582","582","582","0.216501846909523","0.216501846909523","0.216501846909523"
"583","0.23783080279827118","0.23783080279827118","0.23783080279827118","583","583","583","0.21650177240371704","0.21650177240371704","0.21650177240371704"
"584","0.2378295212984085","0.2378295212984085","0.2378295212984085","584","584","584","0.2165016531944275","0.2165016531944275","0.2165016531944275"
"585","0.2378283590078354","0.2378283590078354","0.2378283590078354","585","585","585","0.21650148928165436","0.21650148928165436","0.21650148928165436"
"586","0.23782707750797272","0.23782707750797272","0.23782707750797272","586","586","586","0.21650142967700958","0.21650142967700958","0.21650142967700958"
"587","0.23782561719417572","0.23782561719417572","0.23782561719417572","587","587","587","0.21650126576423645","0.21650126576423645","0.21650126576423645"
"588","0.23782441020011902","0.23782441020011902","0.23782441020011902","588","588","588","0.21650120615959167","0.21650120615959167","0.21650120615959167"
"589","0.2378232330083847","0.2378232330083847","0.2378232330083847","589","589","589","0.2165011465549469","0.2165011465549469","0.2165011465549469"
"590","0.23782199621200562","0.23782199621200562","0.23782199621200562","590","590","590","0.2165008932352066","0.2165008932352066","0.2165008932352066"
"591","0.23782069981098175","0.23782069981098175","0.23782069981098175","591","591","591","0.21650086343288422","0.21650086343288422","0.21650086343288422"
"592","0.23781943321228027","0.23781943321228027","0.23781943321228027","592","592","592","0.21650078892707825","0.21650078892707825","0.21650078892707825"
"593","0.2378181368112564","0.2378181368112564","0.2378181368112564","593","593","593","0.21650072932243347","0.21650072932243347","0.21650072932243347"
"594","0.2378167062997818","0.2378167062997818","0.2378167062997818","594","594","594","0.21650061011314392","0.21650061011314392","0.21650061011314392"
"595","0.23781512677669525","0.23781512677669525","0.23781512677669525","595","595","595","0.21650061011314392","0.21650061011314392","0.21650061011314392"
"596","0.23781371116638184","0.23781371116638184","0.23781371116638184","596","596","596","0.21650046110153198","0.21650046110153198","0.21650046110153198"
"597","0.23781222105026245","0.23781222105026245","0.23781222105026245","597","597","597","0.21650049090385437","0.21650049090385437","0.21650049090385437"
"598","0.23781096935272217","0.23781096935272217","0.23781096935272217","598","598","598","0.2165004462003708","0.2165004462003708","0.2165004462003708"
"599","0.23780955374240875","0.23780955374240875","0.23780955374240875","599","599","599","0.21650025248527527","0.21650025248527527","0.21650025248527527"
"600","0.23780813813209534","0.23780813813209534","0.23780813813209534","600","600","600","0.2165002077817917","0.2165002077817917","0.2165002077817917"
"601","0.23780670762062073","0.23780670762062073","0.23780670762062073","601","601","601","0.21650013327598572","0.21650013327598572","0.21650013327598572"
"602","0.23780550062656403","0.23780550062656403","0.23780550062656403","602","602","602","0.21650005877017975","0.21650005877017975","0.21650005877017975"
"603","0.2378041297197342","0.2378041297197342","0.2378041297197342","603","603","603","0.2164999097585678","0.2164999097585678","0.2164999097585678"
"604","0.23780302703380585","0.23780302703380585","0.23780302703380585","604","604","604","0.2164997160434723","0.2164997160434723","0.2164997160434723"
"605","0.23780176043510437","0.23780176043510437","0.23780176043510437","605","605","605","0.21649961173534393","0.21649961173534393","0.21649961173534393"
"606","0.23780041933059692","0.23780041933059692","0.23780041933059692","606","606","606","0.21649964153766632","0.21649964153766632","0.21649964153766632"
"607","0.23779886960983276","0.23779886960983276","0.23779886960983276","607","607","607","0.21649949252605438","0.21649949252605438","0.21649949252605438"
"608","0.2377973198890686","0.2377973198890686","0.2377973198890686","608","608","608","0.21649928390979767","0.21649928390979767","0.21649928390979767"
"609","0.23779596388339996","0.23779596388339996","0.23779596388339996","609","609","609","0.21649925410747528","0.21649925410747528","0.21649925410747528"
"610","0.23779456317424774","0.23779456317424774","0.23779456317424774","610","610","610","0.2164992392063141","0.2164992392063141","0.2164992392063141"
"611","0.23779332637786865","0.23779332637786865","0.23779332637786865","611","611","611","0.2164992243051529","0.2164992243051529","0.2164992243051529"
"612","0.23779205977916718","0.23779205977916718","0.23779205977916718","612","612","612","0.21649914979934692","0.21649914979934692","0.21649914979934692"
"613","0.23779071867465973","0.23779071867465973","0.23779071867465973","613","613","613","0.21649903059005737","0.21649903059005737","0.21649903059005737"
"614","0.23778922855854034","0.23778922855854034","0.23778922855854034","614","614","614","0.21649889647960663","0.21649889647960663","0.21649889647960663"
"615","0.23778781294822693","0.23778781294822693","0.23778781294822693","615","615","615","0.21649879217147827","0.21649879217147827","0.21649879217147827"
"616","0.23778657615184784","0.23778657615184784","0.23778657615184784","616","616","616","0.21649861335754395","0.21649861335754395","0.21649861335754395"
"617","0.23778517544269562","0.23778517544269562","0.23778517544269562","617","617","617","0.21649853885173798","0.21649853885173798","0.21649853885173798"
"618","0.23778395354747772","0.23778395354747772","0.23778395354747772","618","618","618","0.2164984941482544","0.2164984941482544","0.2164984941482544"
"619","0.23778267204761505","0.23778267204761505","0.23778267204761505","619","619","619","0.2164984941482544","0.2164984941482544","0.2164984941482544"
"620","0.23778140544891357","0.23778140544891357","0.23778140544891357","620","620","620","0.21649841964244843","0.21649841964244843","0.21649841964244843"
"621","0.23778016865253448","0.23778016865253448","0.23778016865253448","621","621","621","0.21649838984012604","0.21649838984012604","0.21649838984012604"
"622","0.23777854442596436","0.23777854442596436","0.23777854442596436","622","622","622","0.21649833023548126","0.21649833023548126","0.21649833023548126"
"623","0.23777718842029572","0.23777718842029572","0.23777718842029572","623","623","623","0.21649815142154694","0.21649815142154694","0.21649815142154694"
